department,number,title,unit,ge,description,prerequisite,restriction,same as,overlaps with,concurrent with,grading option,repeatability,corequisite,prerequisite or corequisite
ECO EVO,268,Technical Writing,2,,"Practice developing key documents for restoration projects including a response to a request for proposal (RFP), a restoration project plan, and a monitoring and maintenance plan.",,,,,,,,,
ECO EVO,269,Project Management,2,,"Discover the planning, design, implementation, and aftercare phases of managing a conservation or restoration project.  Students will project cost, manage risk, analyze sites, evaluate and review projects, and become familiar with common permitting and consultation requirements.",,,,,,,,,
ECO EVO,270,GIS for Environmental Science,4,,"Introduction to the fundamental principles of GIS. Topics include cartography, creating/editing GIS data, georeferencing, map projections, geospatial analysis, spatial statistics, and development of GIS models. Focuses on theory and practice.",,Graduate students only.,,,,,,,
ECO EVO,271,Marine Research and Conservation Methods,4,,"Field-based introduction to marine ecology and conservation management through the study of the ecology, resource management, and conservation of marine habitats and species, and the use of a variety of marine field research methods.",,Graduate students only.,,,,,,,
ECO EVO,272,Plant Diversity in a Changing World,4,,"Investigation of plant diversity in California and throughout the world, including basic systematic concepts, introduction to major groups of flowering plants, and the effects of global biological change on plant diversity. Students carry out a phylogenetic analysis using appropriate software.",,,,,BIO SCI E172.,,,,
ECO EVO,275,Wildlife Ecology and Sampling,4,,"Field-based introduction to wildlife management through the study of the ecology, physiology, population biology management, and conservation of vertebrate wildlife species, and the use of a variety of different wildlife sampling techniques.",,Graduate students only.,,,,,,,
ECO EVO,282,Fundamentals of Informatics for Biologists,4,,Students learn the fundamentals of bioinformatics and the unix operating system (including the shell and Sun Grid Engine) in order to assemble a eukaryotic genome.,,Graduate students only.,,,,,,,
ECO EVO,283,Advanced Informatics for Biologists,4,,"Students learn advanced informatics including the analysis of: Poolseq, RNAseq, ATACseq, and ChiPseq datasets using programs such as bwa, tophat, cufflinks, DEseq, Trinity, Agustus, etc., in a unix high-performance computing environment. Statistical tests carried out and publication quality.",ECO EVO 282,Graduate students only.,,,,,,,
ECO EVO,285,Topics in Evolutionary Genetics,2,,Weekly discussion of recent research on evolutionary genetics.,,Graduate students only.,,,,,May be repeated for credit unlimited times.,,
ECO EVO,286,MCRS Capstone,2-12,,"Apply knowledge and skills in a practical professional setting, working with practitioners to identify a conservation or management problem and then to plan, implement, and evaluate a solution.",,Graduate students only.,,,,,May be taken for credit for 12 units.,,
ECO EVO,288,Documenting Research Through Cinematic Production,4,,"Students gain advanced media expertise by conceptualizing investigative research into publicly engaging video projects. Popularly accessible research topics will be adapted into documentary, television, or cinematic pieces that provide opportunities for developing professionally marketable skills in educationally effective media production.",ECO EVO 287,Graduate students only.,,,,,May be repeated for credit unlimited times.,,
ECO EVO,341,Teaching Science in Secondary School,4,,"Prospective secondary science teachers learn how to teach science in grades 7-12. Covers State science requirements, a variety of teaching methods, criteria for selecting science curricular materials, and how to plan science lessons, units, experiments, projects, and demonstrations.",,Master of Arts in Teaching Degree students only.,EDUC 341.,,,,,,
ECO EVO,399,University Teaching,4,,"Mandatory course for Ecology and Evolutionary Biology Teaching Assistants, required in each quarter in which student has a Teaching Assistant position. Limited to Teaching Assistants.",,,,,,Satisfactory/unsatisfactory only.,May be repeated for credit unlimited times.,,
