department,number,title,unit,ge,description,prerequisite,restriction,same as,overlaps with,concurrent with,grading option,repeatability,corequisite,prerequisite or corequisite
HUMAN,H140,Senior Honors Seminar,4,,Directed by Humanities Honors Thesis Advisor and required of students in Humanities Honors program and Humanities majors in Campuswide Honors Program.  Designed to facilitate exchange of ideas and research strategies among students and begin process of writing senior honors thesis.,,Humanities Honors students only. Seniors only.,,,,,,,
HUMAN,H141,Senior Honors Thesis,4,,Directed independent research required of participants in the Humanities Honors Program and Humanities majors in the Campuswide Honors Program.,HUMAN H140,Campuswide Honors Collegium students only. Humanities Honors students only.,,,,,,,
HUMAN,H142W,Senior Honors Colloquium,4,Ib,"Completion, presentation, and discussion of Senior Honors Theses.",HUMAN H141,Campuswide Honors Collegium students only. Humanities Honors students only.,,,,,,,
HUMAN,H145,Arts of Contemporary Communication,4,,"A workshop seminar exploring the theory and practice of visual design, data visualization, and oral presentation. Designed to get students to think about, and hone their skills in, effective presentation of information in multiple media.",,Campuswide Honors Collegium students only. Humanities Honors Program students can enroll as space allows.,,,,,,,
HUMAN,175,Topics in Humanities and Science,4,,Interdisciplinary topics exploring the relationship between the humanities and the physical and biological sciences.,,,,,,,May be taken for credit 3 times as topics vary.,,
HUMAN,195,Humanities Out There (H.O.T.)  Practicum,0,,H.O.T. sponsors tutoring opportunities in local schools and after-school sites for UCI students. Requirements include weekly one-hour training sessions at UCI; at least eight off-site tutoring sessions; and short writing assignments.,,,,,,Pass/no pass only.,May be taken for credit for 8 units.,,
HUMAN,198,Directed Group Study,1-4,,Directed group study on special topics.,,,,,,Pass/no pass only.,Unlimited as topics vary.,,
HUMAN,199,Directed Research,1-4,,Directed research for senior Humanities students.,,Seniors only.,,,,,Unlimited as topics vary.,,
HUMAN,260A,Critical Theory Workshop,Critical,,"A year-long Critical Theory Workshop, conducted by a team of instructors, conceived as a reading group, and developed with the input of all participants, where significant texts are discussed and analyzed in class.",,Graduate students only.,,,,Satisfactory/unsatisfactory only.,,,
HUMAN,260B,Critical Theory Workshop,Critical,,"A year-long Critical Theory Workshop, conducted by a team of instructors, conceived as a reading group, and developed with the input of all participants, where significant texts are discussed and analyzed in class.",,Graduate students only.,,,,Satisfactory/unsatisfactory only.,,,
HUMAN,260C,Critical Theory Workshop,4,,"A year-long Critical Theory Workshop, conducted by a team of instructors, conceived as a reading group, and developed with the input of all participants, where significant texts are discussed and analyzed in class.",,Graduate students only.,,,,Satisfactory/unsatisfactory only.,,,
HUMAN,261,Race and Justice Studies Writing Seminar,4,,"A required writing-intensive seminar conducted by an instructor affiliated with the Race and Justice Studies emphasis. Students with manuscripts on relevant topics will read and critique peer manuscripts, and revise manuscripts toward completion of articles, dissertation chapters, and other publications.",CRM/LAW C260C,Graduate students only.,"CRM/LAW C261, SOC SCI 253K.",,,,,,
HUMAN,265A,Issues In Latin American Studies I,Issues,,"Students discuss significant texts on Latin America from a range of disciplines in the humanities, social sciences, and the arts. This course will meet 3-4 times per quarter throughout the academic year.",,,,,,Satisfactory/unsatisfactory only.,,,
HUMAN,265B,Issues In Latin American Studies II,Issues,,"Students discuss significant texts on Latin America from a range of disciplines in the humanities, social sciences, and the arts. This course will meet 3-4 times per quarter throughout the academic year.",HUMAN 265A,,,,,Satisfactory/unsatisfactory only.,,,
HUMAN,265C,Issues In Latin American Studies III,4,,"Students discuss significant texts on Latin America from a range of disciplines in the humanities, social sciences, and the arts. This course will meet 3-4 times per quarter throughout the academic year.",HUMAN 265B,,,,,Satisfactory/unsatisfactory only.,,,
HUMAN,270,Advanced Critical Theory,4,,Seminars on various topics in critical theory.,Students should have taken introductory courses before enrolling in these seminars.,,,,,,Unlimited as topics vary.,,
HUMAN,298,Humanities Out There (H.O.T.) Practicum,4,,Individual study with H.O.T. faculty supervisor.,,,,,,,May be repeated for credit unlimited times.,,
HUMAN,398A,Foreign Language Teaching: Approaches and Methods,2,,"Introduces approaches and methods of foreign language learning and teaching, and the theoretical models of second-language acquisition and teaching. Focus areas include lesson planning, teaching vocabulary, grammar, speaking, reading, writing, listening, culture, task-based teaching, uses of digital media.",,Graduate students only.,,,,,,,
HUMAN,398B,Foreign Language Teaching: Approaches and Methods,2,,"Introduces approaches and methods of foreign language learning and teaching, and the theoretical models of second-language acquisition and teaching. Focus areas include lesson planning, teaching vocabulary, grammar, speaking, reading, writing, listening, culture, task-based teaching, uses of digital media.",,Graduate students only.,,,,,,,
HUMAN,399,University Teaching,4,,Limited to Teaching Associates in Humanities Core course.,,Graduate students only.,,,,Satisfactory/unsatisfactory only.,May be repeated for credit unlimited times.,,
