department,number,title,unit,ge,description,prerequisite,restriction,same as,overlaps with,concurrent with,grading option,repeatability,corequisite,prerequisite or corequisite
BIO SCI,35,The Brain and Behavior,4,II,"Introduction to how the brain works. Biological processes underlying perception, movement, sleep-wake cycles, motivation, language, learning, and memory. Changes in the brain associated with sex differences, drug use, aging, seasons, and time of day. Fundamental properties of the nervous system.",,,,,,,,,
BIO SCI,36,Drugs and the Brain,4,II,"Introduction to the actions of drugs on the brain. How studying drug action helps reveal normal functions of neurons. How drugs can correct neural disorders or disrupt neural function. Biological issues related to drug abuse, drug addiction, and drug seeking.",,,,,,,,,
BIO SCI,37,Brain Dysfunction and Repair,4,II,"Introduction to the disruptions in brain function that underlie disorders such as Alzheimer's disease, Parkinsonism, schizophrenia, and depression, and the basis for drug therapies. The brain's ability to repair itself after damage and the pros and cons of that repair.",,,,,,,,,
BIO SCI,38,"Mind, Memory, Amnesia, and the Brain",4,II,"Introduction to neural mechanisms underlying learning and memory. Emphasis on molecular changes that mediate memory as well as structures involved in different forms of memory. Additionally, examines the biology of memory phenomena, from extraordinary memory to false memory to amnesia.",,,,,,,,,
BIO SCI,41,Aspects of Mood Disorder,4,II,"There are significant differences in response to psychiatric illness across cultures. Delves into the neuroscience underlying mood disorder, investigating current pharmacological treatments and sociocultural influences on treatment outcomes.",,,,,,,,,
BIO SCI,43,Media on the Mind,4,II,"Surveys an ever-increasing collection of research, suggesting modern technology and social media are changing in the way our brains function.",,,,,,,,,
BIO SCI,44,Stem Cells and Brain Repair,4,II,"Students introduced to the field of regenerative neurobiology. Both basic stem cell discoveries and their potential clinical application to brain disorders examined. Discussion of opportunities, challenges, and implications of this research.",,,,BIO SCI N172.,,,,,
BIO SCI,45,AIDS Fundamentals,4,II,"Considers the biological and sociological bases of the AIDS epidemic. Topics include the history of AIDS, current medical knowledge, transmission, risk reduction, and how the community can respond.",,,PUBHLTH 80.,,,,,,
BIO SCI,46,Discussion and Literature Research in AIDS,2-4,,Students carry out two activities: (1) leading discussions about HIV/AIDS (predominantly regarding sociological and personal reactions) among students taking the AIDS Fundamentals course and (2) literature research about biomedical aspects of AIDS.,BIO SCI 45 or PUBHLTH 80,,,,,,,,
BIO SCI,47,Stress,4,II,"Investigates stress at a psychological, physiological, and molecular level, and provides a current overview of the field of stress research.",,,,,,,,,
BIO SCI,55,Introduction to Ecology,4,II,"Principles of ecology; application to populations, communities, ecosystems, and humans.",,No Biological Sciences Majors. BIO SCI 55 may not be taken for credit if taken after BIO SCI 96 or BIO SCI E106.,,,,,,,
BIO SCI,56,Life Sciencing from Aristotle to Venter,4,II,"History of biology from Aristotle through to the scientific revolutions precipitated by Darwin, geneticists, molecular biologists, and now genomics. Introduces the practices and achievements of biological research to both beginning biology students and non-majors.",,,,"BIO SCI H90, BIO SCI H90B.",,,,,
BIO SCI,75,Human Development: Conception to Birth,4,II,"Processes leading to the birth of a healthy child and the avoidance of birth defects. Male and female reproductive systems, hormonal control of egg-sperm formations, sexual intercourse, contraception, venereal diseases, fertilization, cell division, embryonic development, fetal physiology.",,,,,,,,,
BIO SCI,H90,The Idiom and Practice of Science,4,II,"The importance of biological sciences in our world is discussed. Topics may include brain and behavior, health and disease, genetics and society, and conservation biology. Primary goal is to encourage students to understand better the world in which they live.",,Campuswide Honors Collegium students only.,,,,,,,
BIO SCI,92,Curriculum,1-4,,"Initiation, planning, and coordination of student-run courses.",,School of Biological Sciences students only.,,,,Pass/no pass only.,May be taken for credit 12 times.,,
BIO SCI,93,From DNA to Organisms,4,II,"Cell biology, biochemistry, genetics, and the biology of organ systems. Covers concepts of building blocks (nucleotides, amino acids, and cells) and of information flow (DNA to proteins, receptors to nuclei, the blood to distant organs, and DNA to offspring).",,BIO SCI 93 may not be taken for credit if taken after BIO SCI 97 or BIO SCI 98.,,,,,,,
BIO SCI,H93,Honors From DNA to Organisms,4,II,"Cell biology, biochemistry, genetics, and the biology or organ systems. Covers concepts of building blocks (nucleotides, amino acids, and cells) and of information flow (DNA to proteins, receptors to nuclei, the blood to distant organs, and DNA to offspring).",,BIO SCI H93 may not be taken for credit if taken after BIO SCI 97 or BIO SCI 98.,,,,,,,
BIO SCI,94,From Organisms to Ecosystems,4,II,"Patterns of diversity, ecology, and evolutionary biology. Emphasis is on the Tree of Life and how its members are distributed and interact.",BIO SCI 93 or BIO SCI H93,BIO SCI 1A may not be taken for credit if taken after BIO SCI 94.,,,,,,,
BIO SCI,H94,Honors From Organisms to Ecosystems,4,II,"Patterns of diversity, ecology, and evolutionary biology. Emphasis is on the Tree of Life and how its members are distributed and interact.",BIO SCI 93 or BIO SCI H93,BIO SCI 1A may not be taken for credit if taken after BIO SCI H94.,,,,,,,
BIO SCI,97,Genetics,4,,"Introduction to genetics. Basic features of replication and expression of DNA, cell division, and gene transmission. Recombination and mutation in diploid organisms.",BIO SCI 94,Pharmaceutical Sciences Majors have first consideration for enrollment. Public Health Majors have first consideration for enrollment. Nursing Science Majors have first consideration for enrollment. Biomedical Engr: Premedical Majors have first consideration for enrollment. School of Biological Sciences students have first consideration for enrollment.,,,,,,,
BIO SCI,H97,Honors Genetics,4,,"Introduction to genetics. Basic features of replication and expression of DNA, cell division, and gene transmission. Recombination and mutation in diploid organisms.",,Campuswide Honors Collegium students only. BIO SCI H97 may not be taken for credit if taken after BIO SCI 97.,,,,,,,
BIO SCI,98,Biochemistry,4,,Structure and properties of proteins; major biochemical pathways and mechanisms for their control.,,School of Biological Sciences students have first consideration for enrollment. Biomedical Engr: Premedical Majors have first consideration for enrollment. Nursing Science Majors have first consideration for enrollment. Pharmaceutical Sciences Majors have first consideration for enrollment. Public Health Majors have first consideration for enrollment.,,,,,,,BIO SCI 97 or BIO SCI H97 and CHEM 51B
BIO SCI,99,Molecular Biology,4,,Biochemistry and replication of nucleic acids; molecular genetics; protein biosynthesis; genetic code; regulation of expression of genetic information; biochemical evolution.,BIO SCI 98,Pharmaceutical Sciences Majors have first consideration for enrollment. Public Health Majors have first consideration for enrollment. Nursing Science Majors have first consideration for enrollment. Biomedical Engr: Premedical Majors have first consideration for enrollment. School of Biological Sciences students have first consideration for enrollment.,,,,,,,
BIO SCI,100,Scientific Writing,3,,Designed to give an overview of the basic aspects of scientific writing relevant to reporting research in the Biological Sciences.,,School of Biological Sciences students have first consideration for enrollment. Bio Sci and Educ Media Design Majors have first consideration for enrollment. Biomedical Engr: Premedical Majors have first consideration for enrollment. Pharmaceutical Sciences Majors have first consideration for enrollment.,,,,,,,BIO SCI 99 or BIO SCI 190. Satisfactory completion of the Lower-Division Writing requirement.
BIO SCI,101,California Teach 2: Middle School Science and Mathematics Teaching,3,,"Second in a series for students interested in becoming middle or high school teachers of mathematics or science. Students gain an understanding of effective, research-based teaching strategies for grades 6-8. Includes supervised field experience in a middle school classroom.",PHY SCI 5,School of Physical Sciences students have first consideration for enrollment. School of Biological Sciences students have first consideration for enrollment. School of Info & Computer Sci students have first consideration for enrollment. School of Engineering students have first consideration for enrollment.,PHY SCI 105.,,,,,,
BIO SCI,D103,Cell Biology,4,,"Analysis of the basic structure and function of animal cells, with an emphasis on the regulation of cellular processes. The basic features of membranes, cellular compartmentalization, protein trafficking, vesicular transport, cytoskeleton, adhesion, signal transduction, and cell cycle are covered.",BIO SCI 99,Students who require this class for completion of their degree have first consideration for enrollment.,,,,,,,
BIO SCI,D104,Developmental Biology,4,,"Cellular and molecular analysis of how a fertilized egg develops into an organism consisting of complex structures such as the eye, arms, and brain. Emphasis is on the key concepts of developmental processes underlying pattern formation, growth, and regeneration.",BIO SCI 99,Students who require this class for completion of their degree have first consideration for enrollment.,,,,,,,
BIO SCI,D105,"Cell, Developmental, and Molecular Biology of Plants",4,,"Emphasizes the special features of plant cells and plant development as compared to animals. Two central topics: plants' ability to fuel our planet through photosynthesis, and the interactions of plants with microorganisms in making nitrogen available to other life forms.",BIO SCI 97 or BIO SCI H97,Students who require this class for completion of their degree have first consideration for enrollment.,,,,,,,
BIO SCI,E106,Processes in Ecology and Evolution,4,,"An in-depth study of the mechanisms that drive evolution and ecology including: natural selection, mutation, genetic drift, speciation, extinction, life history patterns, population dynamics, ecosystem and community structure, predator-prey and host pathogen interactions, and social behavior.",BIO SCI 94,Students who require this class for completion of their degree have first consideration for enrollment.,,,,,,,
BIO SCI,E106L,Habitats and Organisms,4,Ib,Introduces students to local habitats and organisms through required field trips and applies ecological and evolutionary principles from BIO SCI E106. Students also explore related literature.,(BIO SCI 100 or BIO SCI 108) and BIO SCI E106. Satisfactory completion of the Lower-Division Writing requirement.,Seniors only. BIO SCI E106L may not be taken for credit concurrently with or after taking BIO SCI E166. Students who require this lab for completion of their degree have first consideration for enrollment.,,,,,,,
BIO SCI,E107,Seminar in Ecology and Evolutionary Biology,2,,"Invited speakers, graduate students, and faculty present current research in ecology and evolutionary biology.",,Upper-division students only. Ecology and Evolutionary Biol Majors only.,,,,Pass/no pass only.,,,
BIO SCI,108,Research Methods,4,,"Explores tools of inquiry for developing and implementing science research projects.  Students undertake independent projects requiring data collection, analysis, and modeling, and the organization and presentation of results.  Additional topics include ethical issues and role of scientific literature.",BIO SCI 14 or PHY SCI 5,,"PHYSICS 193, CHEM 193.",,,,,,
BIO SCI,E109,Human Physiology,4,,Functional features of the major organ systems in the human body. Emphasis on homeostasis and the interactions of organ systems in health and disease. (Discussion of behavior and brain function deferred to BIO SCI N110.).,(BIO SCI 93 or BIO SCI H93) and CHEM 1C,Students who require this class for completion of their degree have first consideration for enrollment.,,PHRMSCI 120.,,,,,
BIO SCI,N110,Neurobiology and Behavior,4,,"Consideration of the evolution of behavior, including ethological and psychological aspects and analysis of neuroanatomical, neurochemical, neurophysiological, and neuroendocrine systems underlying basic behavioral processes.",,Students who require this class for completion of their degree have first consideration for enrollment.,,,,,,,BIO SCI 99
BIO SCI,D111L,Developmental and Cell Biology Laboratory,4,Ib,"Covers the division of cells, isolate cellular organelles (chloroplasts, mitochondria, nuclei), and follows changes in cells undergoing programmed cell death. Development is demonstrated in experiments showing cooperation of individual cells in forming a multicellular organism.  Materials fee.",,Seniors only. Students who require this lab for completion of their degree have first consideration for enrollment.,,,,,,,(BIO SCI 100 or BIO SCI 108) and (BIO SCI D103 or BIO SCI D104 or BIO SCI D105)
BIO SCI,E112L,Physiology Laboratory,4,Ib,Laboratory with a focus on the whole organism and its organ systems. Examples of structure-function relationships are drawn from both animal and human physiology. Cellular and molecular aspects are introduced as required.  Materials fee.,(BIO SCI 100 or BIO SCI 108) and (BIO SCI E109 or BME 120) and BME 121.,Seniors only. Students who require this lab for completion of their degree have first consideration for enrollment.,,PHRMSCI 120L.,,,,,
BIO SCI,D113,Genetics Majors Seminar,1,,Genetics majors attend a weekly seminar to discuss current research techniques and career opportunities in the field. Students have the opportunity to present their own independent research.,,Genetics Majors only.,,,,,May be taken for credit 2 times.,,
BIO SCI,N113L,Neurobiology Laboratory,3,Ib,"An in-depth exploration into biology and physiology of the nervous system. Labs include neuroanatomy, electrophysiology, pharmacology, behavior, experimental design, EEG, and scientific writing.  Materials fee.",,Seniors only. Students who require this lab for completion of their degree have first consideration for enrollment.,,,,,,,(BIO SCI 100 or BIO SCI 108) and (BIO SCI N110 or BIO SCI N115A)
BIO SCI,D114,Developmental and Cell Biology Majors Seminar,1,,Developmental and Cell Biology majors attend a weekly seminar to discuss current research techniques and career opportunities in the field. Students have the opportunity to present their own independent research.,,Developmental and Cell Biology Majors only.,,,,Pass/no pass only.,May be taken for credit 2 times.,,
BIO SCI,M114,Advanced Biochemistry,4,,"Physical-chemical properties of macromolecules. Structure-function relationships in nucleic acids, protein, carbohydrates, and lipids. Integration and regulation of metabolism. Biochemistry of organs and biochemistry of diseases.",BIO SCI 99,,,,,,,,
BIO SCI,M114L,Biochemistry Laboratory,5,Ib,Properties of enzymes and the culture and isolation of mutants of microorganisms. Materials fee.,BIO SCI 99 and (BIO SCI 100 or BIO SCI 108),Seniors only. Students who require this lab for completion of their degree have first consideration for enrollment.,,,,,,,
BIO SCI,E115L,Evolution Laboratory,4,Ib,"Students perform experiments which illustrate important concepts in evolutionary biology such as natural selection, random genetic drift, inbreeding, age-specific selection, sexual selection, and phylogenetic reconstruction. Materials fee.",(BIO SCI 100 or BIO SCI 108) and BIO SCI E106. Satisfactory completion of the Lower-Division Writing requirement.,Seniors only. Students who require this lab for completion of their degree have first consideration for enrollment.,,,,,,,
BIO SCI,N115A,Advanced Neurobiology I,4,,"In-depth coverage of neurobiology, ranging from molecular neurobiology to functional brain imaging. Discussion of molecular, cellular, and developmental neurobiology.",BIO SCI 99,Neurobiology Majors only.,,,,,,,
BIO SCI,N115B,Advanced Neurobiology II,4,,"In-depth coverage of neurobiology, ranging from molecular neurobiology to functional brain imaging.",BIO SCI N115A,Neurobiology Majors only.,,,,,,,
BIO SCI,M116,Advanced Molecular Biology,4,,"Mechanisms of gene expression; special emphasis on regulatory events that occur in Eukaryotic organisms other than initiation of transcription. Chromatin structure and rearrangement, RNA polymerases, cis- and trans-acting elements, RNA processing, transport and stability, protein synthesis, trafficking, and turnover.",BIO SCI 99 and (BIO SCI M114L or BIO SCI M116L),,,,,,,,
BIO SCI,M116L,Molecular Biology Laboratory,5,Ib,Students perform experiments which illustrate the chemical and biological properties of nucleic acids. Emphasis is placed on recent techniques in recombinant DNA technology including gene isolation and characterization.  Materials fee.,BIO SCI 99 and (BIO SCI 100 or BIO SCI 108),Seniors only. Students who require this lab for completion of their degree have first consideration for enrollment.,,,,,,,
BIO SCI,E117A,Exercise Sciences Seminar,3,,Students are introduced to fundamental concepts and topics in exercise sciences with an emphasis on developing innovative approaches for exploring the biological response to physical activity/inactivity. Interactive course with robust discussion amongst faculty and students.,(BIO SCI E109 or PHRMSCI 120) and BIO SCI E112L and BIO SCI E183,,,,,,,,
BIO SCI,E117B,Exercise Sciences Seminar,3,,Students are introduced to fundamental concepts and topics in exercise sciences with an emphasis on developing innovative approaches for exploring the biological response to physical activity/inactivity. Interactive course with robust discussion amongst faculty and students.,(BIO SCI E109 or PHRMSCI 120) and BIO SCI E112L and BIO SCI E183,,,,,,,,
BIO SCI,E117C,Exercise Sciences Seminar,3,,Students are introduced to fundamental concepts and topics in exercise sciences with an emphasis on developing innovative approaches for exploring the biological response to physical activity/inactivity. Interactive course with robust discussion amongst faculty and students.,(BIO SCI E109 or PHRMSCI 120) and BIO SCI E112L and BIO SCI E183,,,,,,,,
BIO SCI,N117,Introduction to Neuroscience Clinical Trials,4,,Provides an overview of the science of clinical development of treatments for neurological disease and injury.,BIO SCI 99,,,,,,,,
BIO SCI,E118,Ecosystem Ecology,4,,"A mechanistic perspective on ecosystem processes. Covers ecosystem development, element cycling, and interactions with plants and microbes. The role of ecosystems in environmental change is also addressed.",BIO SCI E106 or EARTHSS 51 or EARTHSS 60A or CHEM 51C,Earth System Science Majors have first consideration for enrollment. Environmental Science Majors have first consideration for enrollment. Ecology and Evolutionary Biol Majors have first consideration for enrollment.,EARTHSS 164.,,EARTHSS 264.,,,,
BIO SCI,M118L,Experimental Microbiology Laboratory,5,Ib,"Introductory general microbiology designed for preprofessional biology majors. Includes microscopy, cultivation of bacteria, morphological and biochemical characterization of bacteria, microbial metabolism, growth and genetics, microorganisms and human disease, and interactions of microorganisms with the environment.  Materials fee.",BIO SCI 99 and (BIO SCI 100 or BIO SCI 108),Seniors only. Students who require this lab for completion of their degree have first consideration for enrollment.,,,,,,,
BIO SCI,N118,Clinical Psychophysiology,4,II,"Psychophysiology investigates the relationships between physiological processes and psychological phenomena. Technologies examined include reaction times, heart rate variability, EEGs, ERPs, magnetoencephalography, and eye tracking. Applications include diagnosis, the longitudinal assessment, and the identification of individuals at risk of disease onset.",BIO SCI N110 or BIO SCI N115A or PSYCH 9A or PSCI 11A,,PSYCH 122P.,,,,,,
BIO SCI,E119,Selfish DNA,4,,"Focuses on the genetics and evolution of selfish DNA, and introduces necessary background knowledge from molecular biology, cytogenetics, and bioinformatics.",BIO SCI 94 or BIO SCI 97,,,,,,,,
BIO SCI,M119,Advanced Topics in Immunology,4,,"Literature-based, interactive discussions focused on review of seminal historic and recent immunology literature. Student responsibilities include reading, critical evaluation, and discussion of manuscripts.",BIO SCI M121,Microbiology and Immunology Majors have first consideration for enrollment.,,,,,,,
BIO SCI,N119,History of Neuroscience,4,,"An overview of the conceptual and technical foundations of contemporary neuroscience from ancient times to the present. The subjects include synapses, neurons, brain organization, sensory, motor and regulatory systems, learning and memory, human brain function and dysfunction.",BIO SCI 35 or BIO SCI N110 or BIO SCI N115A or PSY BEH 115D or (PSYCH 9A and PSYCH 9B and PSYCH 9C),Upper-division students only.,,,NEURBIO 255.,,,,
BIO SCI,E120,Marine Biology,4,,"Examines the biotic and abiotic factors influencing the physiology, distribution, abundances, interactions, and evolution of marine organisms and the roles of those organisms in mediating ecosystem services and functions. A field trip is required. Materials fee.",BIO SCI 94,,,,,,,,
BIO SCI,M120,Signal Transduction in Mammalian Cells,4,,"Introduction to major biochemical pathways that transmit information from extracellular cues into changes in cell behavior. Focuses on kinases, phosphateses, G proteins, second messengers, and protein-protein interactions. Includes discussion of primary research articles and experimental techniques.",BIO SCI D103,,,,,,,,
BIO SCI,N120A,Human Biology I,4,,"Provides an in-depth look at cutting-edge topics in physiology and epidemiology as they relate to global issues of ethics, anthropology, and socioeconomics, providing the student with an understanding of human health beyond basic biological function.",BIO SCI 99,Human Biology Majors only.,,,,,,,
BIO SCI,N120B,Human Biology II,4,,"Provides an in-depth look at cutting-edge topics in physiology and epidemiology as they relate to global issues of ethics, anthropology, and socioeconomics, providing the student with an understanding of human health beyond basic biological function.",BIO SCI 99,Human Biology Majors only.,,,,,,,
BIO SCI,N120C,Human Biology III,4,,"Provides an in-depth look at cutting-edge topics in physiology and epidemiology as they relate to global issues of ethics, anthropology, and socioeconomics, providing the student with an understanding of human health beyond basic biological function.",BIO SCI 99,Human Biology Majors only.,,,,,,,
BIO SCI,M121,Immunology with Hematology,4,,"Antibodies, antigens, antigen-antibody reactions, cells and tissues of lymphoreticular and hematopoietic systems, and individual and collective components of cell-mediated and humoral immune response.",BIO SCI 98,,,,,,,,
BIO SCI,M121L,Advanced Immunology Laboratory,4,Ib,"Emphasis is placed on learning modern techniques in immunology such as ELISAs, western blotting, and immunofluorescent staining assays.   Materials fee.",(BIO SCI 100 or BIO SCI 108) and BIO SCI M116L and BIO SCI M121,Seniors only. Students who require this lab for completion of their degree have first consideration for enrollment.,,,MOL BIO 221L.,,,,
BIO SCI,N121,Drug Addiction,4,,"Provides a comprehensive overview of topics in the addiction field, including drug pharmacology, models/approaches to investigate addiction, brain circuits, genetics, epigenetics, and the cellular and molecular biology of drug addiction.",BIO SCI 99,,,,NEURBIO 233.,,,,
BIO SCI,E122,Physiology and Pathology of the Kidney,4,,"Examines the structure, function, and pathology of the kidney. Topics include anatomy of the kidney, cellular function, urine formation, and disease states of the kidney.",BIO SCI E109 or PHRMSCI 120,,,,,,,,
BIO SCI,M122,General Microbiology,4,,"Comparative metabolism of small molecules and cell structure and relationship to microbial classification. Macromolecule synthesis and regulation, sporulation, cell division, growth, and effect of antibiotics.",BIO SCI 98,,,,,,,,
BIO SCI,N122,Scientific Argumentation and Critical Thinking,4,,"Explicitly teaches argument structure, deductive logic, inductive logic, and common fallacies in the biology context. Students identify assumptions and fallacies in faulty arguments and data figures and learn to compose sound arguments.",BIO SCI 93. Satisfactory completion of the Lower-Division Writing requirement.,,,,,,,,
BIO SCI,M123,Introduction to Computational Biology,4,,"The use of theories and methods based on computer science, mathematics, and physics in molecular biology and biochemistry. Basics in biomolecular modeling. Analysis of sequence and structural data of biomolecules. Analysis of biomolecular functions.",MATH 2D or MATH 3A or STATS 7 or STATS 8,,"BME 132, COMPSCI 183.",,MOL BIO 223 and BME 232.,,,,
BIO SCI,N123L,Human Neuroimaging Lab,3,Ib,"Hands-on laboratory course in human neuroimaging, with particular emphasis on using MRI to understand brain function and how it changes over the course of the lifespan and with disease.",BIO SCI 93 and (BIO SCI 100 or BIO SCI 108). Satisfactory completion of the Lower-Division Writing requirement.,Seniors only. Students who require this lab for completion of their degree have first consideration for enrollment.,,,,,,,
BIO SCI,D124,Biology of Integrative Medecine,4,,"Presentation of biological principles and the latest clinical and basic research on complementary and alternative therapies (e.g., mind-body medicine, energy medicine, herbal medicine, acupuncture, manipulative therapies) and their integration with Western medicine. Lectures supplemented by demonstrations and hands-on learning sessions.",,,,"BIO SCI 9J, BIO SCI 9N.",,,,,
BIO SCI,E124,Infectious Disease Dynamics,4,,"Learn how the immune system interacts with infectious diseases, in particular with viral infections. An introduction to basic virology and immunology, it concentrates on the way in which the immune system is critical to the prevention of infections.",,,PUBHLTH 181.,,,,,,
BIO SCI,M124A,Virology,4,,"Replication of viruses in populations, animals, and the host cell. The effects of viral infection on populations, individuals, and specific molecular effects on the target cell. Role of viral infections in cancer and degenerative diseases.",BIO SCI 99,School of Biological Sciences students only.,,,,,,,
BIO SCI,M124B,Viral Pathogenesis and Immunity,4,,"The mechanisms of viral pathogenesis and of host resistance to viruses are explored in detail. HIV-1 and Influenza-A are used as examples. In each case, viral replication, cytopathic effects, immune response, and viral evasion are discussed.",BIO SCI M121 or BIO SCI M124A. Recommended: BIO SCI M122.,,,,,,,,
BIO SCI,M125,Molecular Biology of Cancer,4,,"Molecular mechanisms of carcinogenesis. Consideration of transformation by DNA tumor viruses, RNA tumor viruses, and chemical carcinogens.",BIO SCI 99,,,,,,,,
BIO SCI,M126,Learning to Read Primary Literature in Biochemistry and Molecular Biology,4,,"An introduction to primary literature focusing on methods to approach, understand, and analyze scientific papers.",BIO SCI 99,,,,,,,,
BIO SCI,E127,Physiological Plant Ecology,4,,"An examination of the interactions between plants and their environment. Emphasis on the underlying physiological mechanisms of plant function, adaptations and responses to stress, and the basis of the distribution of plants and plant assemblages across the landscape.",EARTHSS 51 or BIO SCI 94 or (EARTHSS 60A and EARTHSS 60C),Biological Sciences Majors have first consideration for enrollment. Environmental Science Majors have first consideration for enrollment. Earth System Science Majors have first consideration for enrollment.,EARTHSS 168.,,,,,,
BIO SCI,N127,Foundations in Neuroimmunology,4,,The immune system supports normal brain development as well as controls central nervous system (CNS) infections and augments neurodegenerative and neurological diseases. Assesses how the immune system contributes to both host defense and disease.,BIO SCI M121,,,,,,,,
