department,number,title,unit,ge,description,prerequisite,restriction,same as,overlaps with,concurrent with,grading option,repeatability,corequisite,prerequisite or corequisite
PSCI,112D,Adolescent Development,4,,"Examines current research on the biological, social, and cultural contexts of adolescent development. Topics include the impacts of puberty, adolescents' decision-making competencies, changes in family and peer relationships, identity development, and psychosocial problems such as depression and problem behavior.",PSCI 9 or PSCI 11B or PSYC 7A or PSYC 9B,Psychological Science Majors have first consideration for enrollment. Psychology and Social Behavior Majors have first consideration for enrollment. Social Ecology Majors have first consideration for enrollment.,,PSYC 21A.,,,,,
PSCI,113D,Adult Development,4,,"Examines why and how we change (with attention to gains as well as losses) from ages 18-65 and the nature and sources of continuity over time. Topics include physical and intellectual functioning, personality, coping strategies, and social roles and relationships.",PSCI 9 or PSCI 11B or PSYC 7A or PSYC 9B,Psychological Science Majors have first consideration for enrollment. Psychology and Social Behavior Majors have first consideration for enrollment. Social Ecology Majors have first consideration for enrollment.,,,,,,,
PSCI,115D,Cognitive Development,4,,"Examines theories on nature of cognitive development. Discusses behaviorist theories on role of the environment including those of Vygotsky and Piaget, and recent evidence from cognitive psychologists stressing the importance of knowledge and skills within specific domains.",PSCI 9 or PSCI 11B or PSYC 7A or PSYC 9B,Psychological Science Majors have first consideration for enrollment. Psychology and Social Behavior Majors have first consideration for enrollment. Social Ecology Majors have first consideration for enrollment.,,,,,,,
PSCI,116D,Human Development and Cross-Cultural Perspectives,4,,"Human development in diverse cultures (e.g., Asian, American, and African). Special emphasis on East-West contrasts and when East meets West (i.e., Asian-American experiences). Topics include parenting, family relations, language and cognition, schooling and academic achievement, and morality.",(PSCI 9 or PSCI 11B or PSYC 7A or PSYC 9B) and SE 10,Psychological Science Majors have first consideration for enrollment. Psychology and Social Behavior Majors have first consideration for enrollment. Social Ecology Majors have first consideration for enrollment.,,,,,,,
PSCI,117D,The Psychology of Gender,4,,"Discussion of gender identity development and examination of gender differences and similarities across the life span. Consideration of the biology and psychology of gender in relation to physical, behavioral, personality, and intellectual capabilities.",PSCI 9 or PSYC 9B or PSCI 11B or PSYC 7A,Psychological Science Majors have first consideration for enrollment. Psychology and Social Behavior Majors have first consideration for enrollment. Social Ecology Majors have first consideration for enrollment.,,,,,,,
PSCI,118D,Human Sexuality,4,,"A broad survey of human sexuality encompassing genetic factors, physiological and anatomical development, customary and atypical forms of behavior, reproductive processes, and cultural determinants.",PSCI 9 or PSCI 11B or PSYC 7A or PSYC 9B,Psychological Science Majors have first consideration for enrollment. Psychology and Social Behavior Majors have first consideration for enrollment. Social Ecology Majors have first consideration for enrollment.,,,,,,,
PSCI,121D,Work and Family,4,,"Effects of employment and unemployment on mental health and marital quality; effects of work on parenting and child development; corporate and social policies for ""families that work""; young adults' decision-making about work and family.",PSCI 9 or PSCI 11C or PSYC 7A or PSYC 9C,Upper-division students only. Psychological Science Majors have first consideration for enrollment. Psychology and Social Behavior Majors have first consideration for enrollment. Social Ecology Majors have first consideration for enrollment.,,,,,,,
PSCI,126D,Development of Motivation Across the Lifespan,4,,"Introduces major concepts in life-span development of motivation and self-regulation, and discusses exemplar empirical findings pertaining to these concepts during the various phases of life. Students participate in discussion, present findings from research articles, and write a paper.",,Psychological Science Majors only. Psychology and Social Behavior Majors only. Social Ecology Majors only.,,,,,,,
PSCI,127D,Attachment Relationships,4,,"Students learn about the development of attachment-related needs throughout development, as well as the links between attachment and emotion, psychopathology and treatment. Lectures emphasize classic as well as cutting-edge research and are supplemented by primary source readings.",PSCI 9 or PSYC 7A or PSCI 11A or PSYC 9A or PSCI 11B or PSYC 9B,Psychological Science Majors have first consideration for enrollment. Psychology and Social Behavior Majors have first consideration for enrollment. Social Ecology Majors have first consideration for enrollment.,,,,,,,
PSCI,134H,The Science and Practice of Wellness and Resilience,4,,"Wellness is a common, but elusive goal. Covers the history, theory, psychology, and behavioral science behind skills for wellness and resilience. Provides opportunities to practice the strategies to help further understanding of the behavioral nature of each of the areas.",PSCI 9 or PSCI 11C or PSYC 7A or PSYC 9C,Psychological Science Majors only. Psychology and Social Behavior Majors only. Social Ecology Majors only.,,,,,,,
PSCI,136H,Behavioral Medicine,4,,"Examines biobehavioral aspects of health and illness, focusing on how stress contributes to or exacerbates disease processes. Background information on psychosomatic medicine and stress models and detailed examination of specific organ systems emphasizing the reactivity of these systems to stress.",PSCI 9 or PSCI 11C or PSYC 7A or PSYC 9C,Psychological Science Majors have first consideration for enrollment. Psychology and Social Behavior Majors have first consideration for enrollment. Public Health Policy Majors have first consideration for enrollment. Social Ecology Majors have first consideration for enrollment.,,,,,,,
PSCI,137H,Human Stress,4,,"Stress as a multidisciplinary topic. Biological, psychological, and sociological approaches to adaptation-related disorders. Effects of acute and chronic stress on emotions, physiology, and behavior. Methods of stress assessment, stress reduction, and intervention.",PSCI 9 or PSCI 11C or PSYC 7A or PSYC 9C,Psychological Science Majors have first consideration for enrollment. Psychology and Social Behavior Majors have first consideration for enrollment. Public Health Policy Majors have first consideration for enrollment. Social Ecology Majors have first consideration for enrollment.,,,,,,,
PSCI,138H,Child Health Psychology,4,,"Exploration of psychological antecedents, concomitants, and consequences of medical illnesses in children. Children's beliefs about health, illness, and medication; the role of stress; coronary-prone behavior; therapeutic adherence and physician-patient interaction; coping with chronic illness; effects of child's illness on family.",PSCI 9 or PSCI 11C or PSYC 9C or PSYC 7A. Recommended: SE 10.,Psychological Science Majors have first consideration for enrollment. Psychology and Social Behavior Majors have first consideration for enrollment. Public Health Policy Majors have first consideration for enrollment. Social Ecology Majors have first consideration for enrollment.,,,,,,,
PSCI,139H,Clinical Sport Psychology,4,,"An interdisciplinary introduction to clinical sport psychology, that includes, among other things, an introduction to psychopathology in sport; plus the use of psychological skills training, including anxiety reduction techniques, visualization, self-efficacy, coping skills, concentration, and goal-setting in sports.",PSCI 9 or PSCI 11C or PSYC 7A or PSYC 9C,Psychological Science Majors have first consideration for enrollment. Psychology and Social Behavior Majors have first consideration for enrollment. Social Ecology Majors have first consideration for enrollment.,,PSYC 124S.,,,,,
PSCI,140H,The Hardiness Approach to Stress Management,4,,"New development within psychology involving a combination of motivations and skills that extensive research has shown enhances performance, conduct, morale, stamina, and health. Combines study of hardiness research with strategies for improvement of personal hardiness through a series of exercises.",,Psychological Science Majors have first consideration for enrollment. Psychology and Social Behavior Majors have first consideration for enrollment. Social Ecology Majors have first consideration for enrollment.,,,,,,,
PSCI,141H,Clinical Health Psychology,4,,"Behavioral role in etiology, treatment, and prevention of certain diseases. Behavioral intervention including biofeedback, stress-, pain-management, health habit counseling, and other skills to assist patients make cognitive, emotional, and behavioral changes needed to cope with disease or achieve better health.",PSCI 9 or PSCI 11C or PSYC 7A or PSYC 9C,Psychological Science Majors have first consideration for enrollment. Psychology and Social Behavior Majors have first consideration for enrollment. Public Health Sciences Majors have first consideration for enrollment. Public Health Policy Majors have first consideration for enrollment. Social Ecology Majors have first consideration for enrollment.,PUBH 141.,,,,,,
PSCI,142H,Introduction to Interdisciplinary Salivary Bioscience,4,,"Introduction to the integration of salivary analytes into developmental, social, behavioral, and health sciences. Lectures cover theoretical perspectives; oral fluid as a biological specimen; saliva collection and study design; basics of salivary assay methods; and research findings across multiple fields.",,Psychological Science Majors only. Psychology and Social Behavior Majors only. Social Ecology Majors only.,,,,,,,
PSCI,150C,Clinical Psychology,4,,"Overview of theories, assessment techniques, research methodologies, and intervention approaches in clinical psychology. Psychodynamic, behavioral, humanistic, and cognitive perspectives are examined along with ethical and professional issues.",(PSCI 9 or PSCI 11C or PSYC 7A or PSYC 9C) and PSCI 102C,Psychological Science Majors have first consideration for enrollment. Psychology and Social Behavior Majors have first consideration for enrollment. Social Ecology Majors have first consideration for enrollment.,,PSYC 122C.,,,,,
PSCI,152C,Clinical Child Psychology,4,,"Examines research and theory concerning childhood psychopathology behavior disorders. Diagnosis and assessment, early identification of high-risk children, fears and phobias, antisocial behavior, childhood psychoses, autism, depression, attention deficit/hyperactivity disorders, and ethical and policy implications of identifying children who are different.",PSCI 9 or PSCI 11C or PSYC 7A or PSYC 9C,Psychological Science Majors have first consideration for enrollment. Psychology and Social Behavior Majors have first consideration for enrollment. Social Ecology Majors have first consideration for enrollment.,,,,,,,
PSCI,153C,Developmental Psychopathology,4,,"Research and theory of origins, course, and outcomes of disordered behavior. Continuity and change in patterns of behavior; environmental challenges and buffers; stress/competence in children; vulnerable/invincible children; children of mentally ill parents; families at risk; childhood antecedents of adult disorders.",PSCI 9 or PSCI 11C or PSYC 7A or PSYC 9C. Recommended: SE 10.,Psychological Science Majors have first consideration for enrollment. Psychology and Social Behavior Majors have first consideration for enrollment. Social Ecology Majors have first consideration for enrollment.,,,,,,,
PSCI,154C,Cognitive Behavior Therapy,4,,"Presentation of principles and procedures of therapeutic interventions based on cognitive-behavior methods. Cognitive factors in learning, emotional arousal, psychological disorder, and psychotherapy reviewed. Introduces the application of cognitive behavioral methods to problems of depression, anxiety, anger, pain, and impulsivity.",PSCI 9 or (PSCI 11A and PSCI 11C) or PSYC 7A or (PSYC 9A and PSYC 9C),Psychological Science Majors have first consideration for enrollment. Psychology and Social Behavior Majors have first consideration for enrollment. Social Ecology Majors have first consideration for enrollment.,,,,,,,
PSCI,155C,Child Therapies,4,,"Examines research methodologies, empirical data, and implications of diverse intervention strategies. Primary topics include psychotherapy process and outcome, family therapies, behavioral intervention, cognitive behavior modification, pediatric psychopharmacology, and ethical and social policy implications of intervening in other people's lives.",PSCI 9 or PSCI 11C or PSYC 7A or PSYC 9C,Psychological Science Majors have first consideration for enrollment. Psychology and Social Behavior Majors have first consideration for enrollment. Social Ecology Majors have first consideration for enrollment.,,,,,,,
PSCI,156C,Forensic Psychology: Advanced Seminar,4,,"Focuses on the psychology of criminal offending, particularly violent behavior. Examines violence, sexual offending, and mental disorder related to crime with regard to clinical assessment and treatment; mental health services within forensic institutions.",(PSCI 9 or PSCI 11C or PSYC 7A or PSYC 9C) and PSCI 102C and (PSCI 178S or CLS C149),"Psychological Science Majors have first consideration for enrollment. Criminology, Law and Society Majors have first consideration for enrollment. Psychology and Social Behavior Majors have first consideration for enrollment. Psychology Majors have first consideration for enrollment. Social Ecology Majors have first consideration for enrollment.","CLS C136, PSYC 177F.",,,,,,
PSCI,160C,Clinical Neuroscience,4,,"An introduction to the neuroclinical bases of human behavior, including neuropsychological approaches to mental disorders. Also includes case formulations, research articles, therapeutic approaches, and other discussions related to select psychopathology and other neurobehavioral topics.",PSCI 9 or PSYC 7A or PSCI 11A or PSYC 9A or BIOL 99,Psychological Science Majors have first consideration for enrollment. Biological Sciences Majors have first consideration for enrollment. Psychology and Social Behavior Majors have first consideration for enrollment. Social Ecology Majors have first consideration for enrollment.,BIOL N170.,,,,,,
PSCI,161C,Forensic Psychology,4,,Forensic psychology is the interface between clinical psychology and the law. Emphasizes clinically relevant legal topics (insanity defense; competency to stand trial) and includes critical thinking about issues that arise when psychologists are involved in legal proceedings.,PSCI 9 or PSCI 11B or PSCI 11C,"Psychological Science Majors have first consideration for enrollment. Criminology, Law and Society Majors have first consideration for enrollment. Psychology and Social Behavior Majors have first consideration for enrollment. Social Ecology Majors have first consideration for enrollment.",CLS C160.,,,,,,
PSCI,162C,Psychodynamic Studies,4,,"Introduction to contemporary psychodynamic studies. Emphasis on clinical concepts associated with psychodynamic psychotherapy, including unconscious determinants of behavior, typical defenses, life experiences, and techniques. Exploration of links between psychodynamic-oriented psychotherapy and other disciplines (e.g., psychology, music, medicine, neuroscience, film).",PSCI 9 or PSCI 11C or PSYC 7A or PSYC 9C,Psychological Science Majors have first consideration for enrollment. Psychology and Social Behavior Majors have first consideration for enrollment. Social Ecology Majors have first consideration for enrollment.,,,,,,,
PSCI,163C,Human  Neuropsychology,4,,"A survey of human brain disorders using a clinical case study approach to illustrate fundamental issues in studying brain and behavior. Topics include sensory deficits, attentional neglect, amnesia, cortical organization, clinical psychopathology, and more.",BIOL N110 or BIOL N115A or PSYC 9A or PSCI 11A,School of Biological Sciences students have first consideration for enrollment. Cognitive Sciences Majors have first consideration for enrollment. Psychological Science Majors have first consideration for enrollment. Psychology and Social Behavior Majors have first consideration for enrollment. Psychology Majors have first consideration for enrollment.,"BIOL N173, PSYC 162N.",,,,,,
PSCI,164C,Addiction,4,,"Designed for those with an interest in the nature and treatment of addiction. Focuses on the etiology and treatment of addiction, but does not prepare students to treat substance abuse disorders.",PSCI 11A and PSCI 11B and PSCI 11C and PSCI 102C,Psychological Science Majors have first consideration for enrollment. Psychology and Social Behavior Majors have first consideration for enrollment. Social Ecology Majors have first consideration for enrollment.,,,,,,,
PSCI,165C,Adult Psychopathology,4,,"Advanced course in abnormal psychology, focusing on adult psychopathology. Covers historical and fundamental issues about psychiatric disorders, clinical research on disorders of anxiety, PTSD, mood, psychoses, personality, and dementia, and their biopsychosocial features, and attends to assessment and treatment.",PSCI 102C. Equivalent to PSCI 102C is also accepted.,Psychological Science Majors have first consideration for enrollment. Psychology and Social Behavior Majors have first consideration for enrollment. Social Ecology Majors have first consideration for enrollment.,,,,,,,
PSCI,166S,Chicano/Latino Families,4,,"Introduction to the research, literature, and issues surrounding the topic of Chicano/Latino families including cultural history, contemporary issues, organization of family, traditions, lifestyles, values, beliefs, generational differences, gender issues, ethnic identity, evolution of demographic patterns, current economic and political standings.",,,"CHLT 170, SSCI 165, PSYC 174H.",,,,,,
PSCI,170S,Personality,4,,"Comparison of the major theories of personality. Provides a frame of reference for understanding lifestyles, development, maturity, and psychopathology. Emerging research themes are used to identify promising lines of personality theorizing.",PSCI 9 or PSCI 11C or PSYC 7A or PSYC 9C,Upper-division students only. Sophomores only. Psychological Science Majors have first consideration for enrollment. Psychology and Social Behavior Majors have first consideration for enrollment. Social Ecology Majors have first consideration for enrollment.,,PSYC 120P.,,,,,
PSCI,171S,Environmental Psychology,4,,Impact of the physical environment on individual and group behavior. Three basic concerns examined: (a) environmental determinants of behavior at the individual and interpersonal level; (b) social planning and urban design; (c) methodological approaches to the study of environmental issues.,,Psychological Science Majors have first consideration for enrollment. Psychology and Social Behavior Majors have first consideration for enrollment. Social Ecology Majors have first consideration for enrollment.,,,,,,,
PSCI,173S,Social Relationships,4,,"Examines major issues, concepts, and methods in the scientific study of social relationships. Topics include relationship formation and dissolution, friendships and love relationships, loneliness, bereavement, societal influences on close relationships, significance of close relationships for health and well-being.",(PSCI 9 or PSCI 11C or PSYC 7A or PSYC 9C) and SE 10,Psychological Science Majors have first consideration for enrollment. Psychology and Social Behavior Majors have first consideration for enrollment. Social Ecology Majors have first consideration for enrollment.,,,,,,,
PSCI,174S,Error and Bias in Social Judgement,4,,"Examines how people encode, reason about, and remember social information and explores how biases and shortcomings in social perception, judgment, and memory are central to understanding both effective social functioning and many forms of maladaptive behavior and social conflict.",PSCI 9 or PSCI 11C or PSYC 7A or PSYC 9C,Psychological Science Majors have first consideration for enrollment. Psychology and Social Behavior Majors have first consideration for enrollment. Social Ecology Majors have first consideration for enrollment.,,,,,,,
PSCI,176S,Motivation,4,,"History, major theories, methods, and applications of motivational psychology, with emphasis on European approaches. Origins of the field in personality, learning, cognition, and activation research. Recent innovations in motivational and volitional self-recognition. Current approaches, major debates, empirical research programs.",(PSCI 9 or PSCI 11C or PSYC 7A or PSYC 9C) and PSCI 101D and (PSCI 104S or UPPP 151),Psychological Science Majors have first consideration for enrollment. Psychology and Social Behavior Majors have first consideration for enrollment. Social Ecology Majors have first consideration for enrollment.,,PSYC 121M.,,,,,
PSCI,178S,Violence in Society,4,,"Current theory and research on aggression; anger and violence as problems in individual and social functioning. Process and functions of anger examined with regard to normal behavior and psychopathology. The determinants, prevalence, and implications of violence in society are analyzed.",PSCI 9 or PSCI 11C or PSYC 7A or PSYC 9C,"Psychological Science Majors have first consideration for enrollment. Criminology, Law and Society Majors have first consideration for enrollment. Psychology and Social Behavior Majors have first consideration for enrollment. SocEcol-Urban & Regional Plan Majors have first consideration for enrollment.",CLS C149.,,,,,,
PSCI,179S,Cultural Psychology,4,,"An examination of culture's influence on human minds. Topics include culture's impact on perception, cognition, motivation, emotion, moral reasoning, communication, and health. Addresses cultural psychology's methods, history, and place within psychology and related fields.",PSCI 9 or PSCI 11B or PSCI 11C or PSYC 7A or PSYC 9B or PSYC 9C,Psychological Science Majors have first consideration for enrollment. Psychology and Social Behavior Majors have first consideration for enrollment. Social Ecology Majors have first consideration for enrollment.,,,,,,,
PSCI,183S,Social Epidemiology,4,,"Overviews evidence linking environmental factors to mental and physical disorders including such variables as socioeconomic status, income inequality, work stress, job loss, social capital, location, and other demographic characteristics. Measurement and research design issues of both individual and aggregate levels.",(PSCI 9 or PSCI 11C or PSYC 7A or PSYC 9C) and SE 10 and SE 13,Psychological Science Majors have first consideration for enrollment. Psychology and Social Behavior Majors have first consideration for enrollment. Public Health Sciences Majors have first consideration for enrollment. Public Health Policy Majors have first consideration for enrollment. Social Ecology Majors have first consideration for enrollment.,PUBH 102.,,,,,,
PSCI,184S,Positive Psychology,4,,"The field of positive psychology focuses on what is right and positive about people and institutions. Introduces findings associated with human strengths and positive emotions, and provides clinical and personal applications and implications.",PSCI 9 or PSCI 11C,Psychological Science Majors have first consideration for enrollment. Psychology and Social Behavior Majors have first consideration for enrollment. Social Ecology Majors have first consideration for enrollment.,,,,,,,
PSCI,185S,Industrial-Organizational Psychology,4,,"Examines the application of social psychology to organizational settings. Topics include motivation of workers, group decision-making, leadership styles, career management, and organizational development.",PSCI 9 or PSCI 11A or PSCI 11B or PSCI 11C or PSYC 7A or PSYC 9A or PSYC 9B or PSYC 9C,Psychological Science Majors have first consideration for enrollment. Psychology and Social Behavior Majors have first consideration for enrollment. Social Ecology Majors have first consideration for enrollment.,,PSYC 122I.,,,,,
PSCI,187S,Psychology of Inequality,4,,"Focuses on the psychological dimensions of poverty, wealth, and economic inequality.",PSCI 104S and PSCI 11C,Psychological Science Majors have first consideration for enrollment. Psychology and Social Behavior Majors have first consideration for enrollment. Social Ecology Majors have first consideration for enrollment.,,,,,,,
PSCI,188S,Evolutionary Psychology,4,,"Understanding our evolutionary origins is critical to truly understanding the complexities of human psychology. Explores how Darwinian principles, applied to both genes and culture, can help us understand not just how the mind works, but why.",PSCI 11C or PSYC 9C,Psychological Science Majors have first consideration for enrollment. Psychology and Social Behavior Majors have first consideration for enrollment. Social Ecology Majors have first consideration for enrollment.,,,,,,,
PSCI,190,Applied Statistics in Social and Behavioral Research,4,,"Covers statistical techniques used to describe and make generalizations about phenomena represented by data. Hands-on experience in data analysis and interpretation using statistical software (SPSS, STATA) is emphasized. Topics include data visualization, ANOVA, multiple regression, and categorical data analyses.",SE 13,"Psychological Science Majors have first consideration for enrollment. Criminology, Law and Society Majors have first consideration for enrollment. Psychology and Social Behavior Majors have first consideration for enrollment. Social Ecology Majors have first consideration for enrollment. Urban Studies Majors have first consideration for enrollment.","CLS C190, SE 190, UPPP 190.",,,,,,
PSCI,192B,The Science and Practice of Compassion,4,,"Explores the latest scientific research on compassion and its correlates, and considers practical strategies for increasing compassion in everyday life. Students discover how cutting-edge research is yielding insights into kindness, empathy, altruism, and compassion.",,Psychological Science Majors have first consideration for enrollment. Psychology and Social Behavior Majors have first consideration for enrollment. Social Ecology Majors have first consideration for enrollment.,,,,,,,
PSCI,192Q,Chicano/Latino Social Psychology,4,VII,"Examines theories, research, and major issues of relevance to understanding social psychological processes in Chicano/Latino populations. Topics include social development, cultural orientations, gender and sexuality, close relationships, happiness and well-being, stereotyping, prejudice and discrimination, and mental and physical health.",Satisfactory completion of the Lower-Division Writing requirement.,Psychological Science Majors have first consideration for enrollment. Chicano/Latino Studies Majors have first consideration for enrollment. Psychology and Social Behavior Majors have first consideration for enrollment. Social Ecology Majors have first consideration for enrollment.,CHLT 168.,,,,,,
PSCI,192T,Cognition and Learning in Educational Settings,4,,"Foundational concepts in cognition and development as applied to student learning. Primary topics include historical behaviorism, basic cognitive structure and processes, complex cognition, cognitive development, and motivation.",,Psychological Science Majors have first consideration for enrollment. Education Majors have first consideration for enrollment. Psychology and Social Behavior Majors have first consideration for enrollment. Psychology Majors have first consideration for enrollment. Social Ecology Majors have first consideration for enrollment.,EDUC 173.,,,,,,
PSCI,192U,"Psychology of Learning, Abilities, and Intelligence",4,,"Overview of classic positions on the mind, human abilities, and intelligence, especially as related to academic achievement. Contrasting views: psychometric versus information processing; experimental versus correlational research.",PSYC 7A or PSCI 9 or PSCI 11A or PSCI 11B or PSCI 11C,Psychological Science Majors have first consideration for enrollment. Education Majors have first consideration for enrollment. Psychology and Social Behavior Majors have first consideration for enrollment. Social Ecology Majors have first consideration for enrollment.,EDUC 176.,,,,,,
PSCI,192V,Language and Literacy,4,,"Addresses the linguistic principles and processes that underlie oral and written language proficiency. Emphasis is on how to use phonology, morphology, orthography, semantics, syntax, and pragmatics to support literacy and oral language development for K-12 students.",,Language Science Majors have first consideration for enrollment. Psychological Science Majors have first consideration for enrollment. Education Majors have first consideration for enrollment. Psychology and Social Behavior Majors have first consideration for enrollment. Psychology Majors have first consideration for enrollment. Social Ecology Majors have first consideration for enrollment.,"EDUC 151, LSCI 182V.",,,,,,
PSCI,193B,Juvenile Delinquency,4,,"Patterns of delinquent behavior, theories that explain behavior, current research aimed at enhancing exploratory power. Attempts to prevent and control delinquency are put in historical perspective. Development of the current juvenile justice system and evolution of modern juvenile law.",,"Psychological Science Majors have first consideration for enrollment. Criminology, Law and Society Majors have first consideration for enrollment. Psychology and Social Behavior Majors have first consideration for enrollment. SocEcol-Urban & Regional Plan Majors have first consideration for enrollment.",CLS C109.,,,,,,
PSCI,193C,Social Control of Delinquency,4,,"Assumes familiarity with theories of delinquency, the juvenile justice system, and elements of juvenile law. Explores socio-historical origins and evolution of juvenile justice, current research and policy on delinquency prevention and treatment, and future directions of law, policy, and practice.",Recommended: CLS C109.,"Psychological Science Majors have first consideration for enrollment. Criminology, Law and Society Majors have first consideration for enrollment. Psychology and Social Behavior Majors have first consideration for enrollment. Psychology Majors have first consideration for enrollment. Social Ecology Majors have first consideration for enrollment.",CLS C164.,,,,,,
