department,number,title,unit,ge,description,prerequisite,restriction,same as,overlaps with,concurrent with,grading option,repeatability,corequisite,prerequisite or corequisite
EPIDEM,265,Advanced Environmental Health Science,4,,"Explores the complex relationships among exposure processes and adverse health effects of environmental toxins focusing on specific chemicals, sources, transport media, exposure pathways, and human behaviors. Techniques of environmental sampling for exposure assessment are discussed.",,Graduate students only.,PUBHLTH 265.,,,,,,
EPIDEM,269,"Air Pollution, Climate, and Health",4,,"Emission of air pollutants into the atmosphere, physical and meteorological processes that affect transport, and influence on global warming. Concepts of how and where people are most exposed, and how exposures and health effects differ in developed and developing regions.",,,"EHS 269, PUBHLTH 269.",,,,,,
EPIDEM,270,Human Exposure to Environmental Contaminants,4,,"Introduces founders of conceptual thought that environmental contaminants can impact health. Theory and principles of exposure assessment, the continuum from emissions of a contaminant into the environment to evidence of health effects in a population.",,,"EHS 270, PUBHLTH 270.",,,,,,
EPIDEM,275,Special Topics in Epidemiology,1-4,,Presents various topics and latest research in the broad field of epidemiology.,,Graduate students only.,,,,,Unlimited as topics vary.,,
EPIDEM,280,Epidemiology Research Journal Club,1,,"Research journal club is a group discussion of recent publications in epidemiology and related fields.  Students rotate as lead discussants, guided by faculty.  All attendees are expected to be familiar with the papers at the start of class.",,Graduate students only.,,,,,May be repeated for credit unlimited times.,,
EPIDEM,282,Epidemiology Department Seminar,1,,"A forum for the presentation of recent research to epidemiology students, faculty, and other interested parties. The atmosphere is informal, yet rigorous. Speakers range from graduate students through distinguished visitors from other institutions.",,Graduate students only.,,,,Satisfactory/unsatisfactory only.,May be repeated for credit unlimited times.,,
EPIDEM,290,Introduction to Biostatistics and Epidemiology for Medical Fellows,4,,"Prepares medical fellows and other physicians for rotations in research programs. Understanding of basic biostatistics and study design, and interdependencies between the two. Application of principles in evaluation of medical literature for guidance on patient care and public health policy.",Medical degree.,,,,,,,,
EPIDEM,296,M,1-12,,Individual research and study necessary for a graduate student to prepare and complete the thesis required for the Master of Science (M.S.) degree.,Advancement to candidacy.,Graduate students only.,,,,,May be repeated for credit unlimited times.,,
EPIDEM,297,PhD Degree Dissertation Research & Writing,1-12,,Individual research and study necessary for a graduate student to prepare and complete the dissertation required for the Doctor of Philosophy (Ph.D.) degree.,Advancement to candidacy.,Graduate students only.,,,,,May be repeated for credit unlimited times.,,
EPIDEM,298,Directed Study in Epidemiology,2-4,,Directed study with Epidemiology faculty.,,Graduate students only.,,,,,May be repeated for credit unlimited times.,,
EPIDEM,299,Independent Study in Epidemiology,2-8,,Independent research with Epidemiology faculty.,,Graduate students only.,,,,,May be repeated for credit unlimited times.,,
EPIDEM,399,University Supervised Teaching,2-4,,Limited to students with active Teaching Assistant (T.A.) appointments.,,Graduate students only.,,,,Satisfactory/unsatisfactory only.,May be repeated for credit unlimited times.,,
