department,number,title,unit,ge,description,prerequisite,restriction,same as,overlaps with,concurrent with,grading option,repeatability,corequisite,prerequisite or corequisite
MOL BIO,253L,Stem Cell Laboratory,4,,"Designed to prepare M.S. Biotechnology program students for a career in stem cell research. Laboratory training utilizes tissue culture, mouse and human embryonic stem cells, and is enhanced with didactic material and discussion.",MOL BIO 250L and MOL BIO 251L,Graduate students only. Biotechnology Majors only.,,,,,,,
MOL BIO,268,Seminar in Systems Microbiology Research,1,,"A research and journal club seminar that covers topics on bacteria and phage using approaches and principles from biology, engineering, and physics.",,Upper-division students only. Graduate students only.,"PHYSICS 268, ENGRMSE 267.",,,Satisfactory/unsatisfactory only.,May be repeated for credit unlimited times.,,
MOL BIO,270,Science Communication Skills,2,,"Development of effective communication skills, oral and written presentations. Topics range from the art of creating keynote slides to strategically crafting a personal story, culminating in a live presentation to an invited audience.",,,,,,,,,
MOL BIO,291,Graduate School Fundamentals,2,,"Lectures and discussions providing basic skills needed for success in Ph.D. graduate studies. Topics include formulating a hypothesis, experimental design, literature review, grant writing, oral communication, biostatistics, time management, and professional development.",,Graduate students only. Cellular and Molecular Biosci Majors only.,,,,Satisfactory/unsatisfactory only.,,,
MOL BIO,292A,Scientific Communication,2,,"Small group meetings for graduate students to practice scientific writing, debate, and presentation skills.",,,,,,Satisfactory/unsatisfactory only.,May be repeated for credit unlimited times.,,
MOL BIO,292B,Scientific Communication,2,,"Small group meetings for graduate students to practice scientific writing, debate, and presentation skills.",,,,,,Satisfactory/unsatisfactory only.,May be repeated for credit unlimited times.,,
MOL BIO,292C,Scientific Communication,2,,"Small group meetings for graduate students to practice scientific writing, debate, and presentation skills.",,,,,,Satisfactory/unsatisfactory only.,May be repeated for credit unlimited times.,,
MOL BIO,293A,Cancer Biology Journal Club,1,,"Focuses on molecular mechanisms that underlie the development and progression of cancers. Covers a variety of cancer-related research areas, such as cell cycle control, apoptosis, DNA repair, metastasis, angiogenesis, and others.",,Graduate students only.,,,,Satisfactory/unsatisfactory only.,,,
MOL BIO,293B,Cancer Biology Journal Club,1,,"Focuses on molecular mechanisms that underlie the development and progression of cancers. Covers a variety of cancer-related research areas, such as cell cycle control, apoptosis, DNA repair, metastasis, angiogenesis, and others.",,Graduate students only.,,,,Satisfactory/unsatisfactory only.,,,
MOL BIO,293C,Cancer Biology Journal Club,1,,"Focuses on molecular mechanisms that underlie the development and progression of cancers. Covers a variety of cancer-related research areas, such as cell cycle control, apoptosis, DNA repair, metastasis, angiogenesis, and others.",,Graduate students only.,,,,Satisfactory/unsatisfactory only.,,,
MOL BIO,295,Biomedical Research Methods,2,,"Lectures and interactive discussions of research methods in modern biomedical science. Each week will focus on a different class of techniques, including molecular, biochemical, immunological, genomic, bioinformatics, microscopy, cancer biology, genome editing. One hour per week, grading based on attendance.",,Graduate students only. Cellular and Molecular Biosci Majors only.,,,,Satisfactory/unsatisfactory only.,,,
MOL BIO,399,University Teaching,4,,Limited to Teaching Assistants.,,Graduate students only.,,,,,,,
