department,number,title,unit,ge,description,prerequisite,restriction,same as,overlaps with,concurrent with,grading option,repeatability,corequisite,prerequisite or corequisite
MUSIC,42,Music and Gender,4,"IV, VIII","Explores various intersections between music and gender. Examines ways in which gender and sexuality have played a vital role in the creation, dissemination, and consumption of music ranging from medieval Christian mysticism to contemporary hip-hop artists.",,,,,,,,,
MUSIC,44,Classical Music in Society,4,"IV, VIII","Examines some ways in which classical music has played an integral role in aspects of society. Studies pieces from different cultural, political, and historical contexts in order to understand how musical meaning is created and interpreted.",,,,,,,,,
MUSIC,45,History of Film Music,4,IV,Course provides an overview of film music history. Special emphasis will be placed on developing an analytic vocabulary for musical elements and cultivating an understanding of how music can function within a film.,,,,,,,,,
MUSIC,46,Music in Multimedia,4,IV,"Students explore intersections between music and other media forms through creating multimedia projects, readings, lectures, and discussion. Students produce music, edit video, increase media literacy, and study theories behind how music communicates meaning.",,,,,,,,,
MUSIC,47,Introductory Topics in Music Technology,4,IV,"Introductory topics in electronic music, digital audio, and other aspects of music technology.",,,,,,,Unlimited as topics vary.,,
MUSIC,48,Introductory Topics in Music and Culture,4,IV,"Examines music and musical practices in different historical periods, societies, and cultural settings.",,,,,,,Unlimited as topics vary.,,
MUSIC,51,Music Technology and Computers,4,IV,"A study of the influence of technology on the musical culture and aesthetics from the 20th century to the present, with particular emphasis on the role of the computer. Work includes lectures, readings, listenings, discussions, demonstrations, writing, and experimentation.",,,,,,,,,
MUSIC,65,Piano for Music Majors,2,,Private weekly lessons. Materials fee.,,Music Majors only.,,,,,May be taken for credit 6 times as topics vary.,,
MUSIC,66,Strings for Music Majors,2,,Private weekly lessons. Materials fee.,,Music Majors only.,,,,,May be taken for credit 6 times as topics vary.,,
MUSIC,67,Winds for Music Majors,2,,Private weekly lessons. Materials fee.,,Music Majors only.,,,,,May be taken for credit 6 times as topics vary.,,
MUSIC,68,Voice for Music Majors,2,,Private weekly lessons. Materials fee.,,Music Majors only.,,,,,May be taken for credit 6 times.,,
MUSIC,69,Percussion for Music Majors,2,,Private weekly lessons. Materials fee.,,Music Majors only.,,,,,May be taken for credit 6 times as topics vary.,,
MUSIC,70,"Guitar, Lute, and Other Plucked Instruments for Music Majors",2,,Private weekly lessons. Materials fee.,,Music Majors only.,,,,,May be taken for credit 6 times.,,
MUSIC,78,History of Jazz,4,IV and VII,"Development of jazz from African and African American folk origins through blues, early jazz, swing, bebop, ""cool"" jazz, fusion, free jazz, and contemporary trends.",,Music Majors have first consideration for enrollment. Music - Performance Majors have first consideration for enrollment.,,,,,,,
MUSIC,H80,Experiments in Music,4,IV,"Scientists explain the cognition of music using experimental methodology; artists expand the domain of music by trying previously unknown ways of making it. These two types of experiment deepen our understanding of music, from both scientific and artistic vantage points.",,Campuswide Honors Collegium students only.,,,,,,,
MUSIC,82A,MAHUR-Pish Radif: Introduction to Classical Persian Music,4,,"Survey of art music in Iran and basic structures of classical Persian music, with emphasis on MAHUR modal system and different instruments of classical Persian music. No musical experience required, but interest in vocal music is strongly recommended.",,,,,,,May be repeated for credit unlimited times.,,
MUSIC,82B,HOMAYUN-Pish Radif: Introduction to Classical Persian Music,4,,"Survey of art music in Iran and basic structures of classical Persian music, with emphasis on HOMAYUN modal system and famous musicians and performers of classical Persian music. No musical experience required, but interest in vocal music is strongly recommended.",,,,,,,May be repeated for credit unlimited times.,,
MUSIC,82C,SHUR-Pish Radif: Introduction to Classical Persian Music,4,,"Survey of art music in Iran and basic structures of classical Persian music, with emphasis on the SHUR modal system and different poetic rhythms in classical Persian music. No musical experience required, but interest in vocal music is strongly recommended.",,,,,,,May be repeated for credit unlimited times.,,
MUSIC,122A,Piano Literature,2,,"Survey of stringed keyboard literature from the English Virginalists through twentieth-century composers.  Historical, formal, and stylistic considerations of music presented. Performances by class participants and occasional outside guests.",MUSIC 16A and MUSIC 16B and MUSIC 16C,Upper-division students only. Music Majors only. Music - Performance Majors only.,,,,,,,
MUSIC,122B,Piano Literature,2,,"Survey of stringed keyboard literature from the English Virginalists through twentieth-century composers.  Historical, formal, and stylistic considerations of music presented. Performances by class participants and occasional outside guests.",MUSIC 16A and MUSIC 16B and MUSIC 16C,Upper-division students only. Music Majors only. Music - Performance Majors only.,,,,,,,
MUSIC,122C,Piano Literature,2,,"Survey of stringed keyboard literature from the English Virginalists through twentieth-century composers.  Historical, formal, and stylistic considerations of music presented. Performances by class participants and occasional outside guests.",MUSIC 16A and MUSIC 16B and MUSIC 16C,Upper-division students only. Music Majors only. Music - Performance Majors only.,,,,,,,
MUSIC,126,Piano Pedagogy,2,,The materials and methods of piano instruction are examined and evaluated.,,Upper-division students only. Music Majors only. Music - Performance Majors only.,,,,,,,
MUSIC,131,Post-Tonal Theory,4,,"Significant harmonic, rhythmic, and structural practices since 1900. Analysis and written work exploring free atonality and serialism; neo-tonal practices such as use of extended tertian harmonies, modalism, pandiatonicism, and non-tertian harmonies; structural principles such as aleatory, metric modulation and minimalism.",MUSIC 16D,Music Majors only. Music - Performance Majors only.,,,,,,,
MUSIC,132,Jazz Theory,4,,"Study of jazz harmony and melody construction in improvisation.  Covered topics include terminology, chord symbols, notation, voicings, and scales as commonly used in jazz and popular  music.  Issues regarding tonality and ramifications of the blue scale are also examined.",MUSIC 16D,Music Majors only. Music - Performance Majors only.,,,,,,,
MUSIC,136,Instrumentation,4,,"Ranges and capabilities of modern orchestral instruments. Exercise in writing for various combinations of wind, string, and percussion instruments and for full orchestra.",MUSIC 16C,Music Majors only. Music - Performance Majors only.,,,,,,,
MUSIC,140,Topics in Medieval Music,4,,Topics in medieval music.,MUSIC 40B. MUSIC 40B with a grade of D or better. Satisfactory completion of the Lower-Division Writing requirement.,Music Majors only. Music - Performance Majors only.,,,,,May be taken for credit 2 times as topics vary.,,
MUSIC,141,Topics in Renaissance Music,4,,Topics in renaissance music.,MUSIC 40B. MUSIC 40B with a grade of D or better. Satisfactory completion of the Lower-Division Writing requirement.,Music Majors only. Music - Performance Majors only.,,,,,May be taken for credit 2 times as topics vary.,,
MUSIC,142,Topics in Baroque Music,4,,Topics in Baroque music.,MUSIC 40B. MUSIC 40B with a grade of D or better. Satisfactory completion of the Lower-Division Writing requirement.,Music Majors only. Music - Performance Majors only.,,,,,May be taken for credit 2 times as topics vary.,,
MUSIC,142W,Topics in Baroque Music,4,Ib,Topics in Baroque music.,MUSIC 40B. MUSIC 40B with a grade of D or better. Satisfactory completion of the Lower-Division Writing requirement.,Music Majors only. Music - Performance Majors only.,,,,,May be taken for credit 2 times as topics vary.,,
MUSIC,143,Topics in Classical Music,4,,Topics in Classical music.,MUSIC 40C. MUSIC 40C with a grade of D or better. Satisfactory completion of the Lower-Division Writing requirement.,Music Majors only. Music - Performance Majors only.,,,,,May be taken for credit 2 times as topics vary.,,
MUSIC,143W,Topics in Classical Music,4,Ib,Topics in Classical music.,MUSIC 40C. MUSIC 40C with a grade of D or better. Satisfactory completion of the Lower-Division Writing requirement.,Music Majors only. Music - Performance Majors only.,,,,,May be taken for credit 2 times as topics vary.,,
MUSIC,144,Topics in Romantic Music,4,,Topics in Romantic music.,MUSIC 40C. MUSIC 40C with a grade of D or better. Satisfactory completion of the Lower-Division Writing requirement.,Music Majors only. Music - Performance Majors only.,,,,,May be taken for credit 2 times as topics vary.,,
MUSIC,144W,Topics in Romantic Music,4,Ib,Topics in Romantic music.,MUSIC 40C. MUSIC 40C with a grade of D or better. Satisfactory completion of the Lower-Division Writing requirement.,Music Majors only.,,,,,May be taken for credit 2 times as topics vary.,,
MUSIC,145,Topics in 20th Century Music,4,,Topics in 20th century music.,MUSIC 40D. MUSIC 40D with a grade of D or better. Satisfactory completion of the Lower-Division Writing requirement.,Music Majors only. Music - Performance Majors only.,,,,,May be taken for credit 2 times as topics vary.,,
MUSIC,145W,Topics in 20th Century Music,4,Ib,Topics in 20th century music.,MUSIC 40D. MUSIC 40D with a grade of D or better. Satisfactory completion of the Lower-Division Writing requirement.,Upper-division students only. Music Majors only. Music - Performance Majors only.,,,,,May be taken for credit 2 times as topics vary.,,
MUSIC,146,Studies in Jazz Music,4,,Topics in Jazz Music.,,Music Majors only. Music - Performance Majors only.,,,,,May be taken for credit 2 times as topics vary.,,
MUSIC,147,Studies in Music Technology,4,,"Specialized topics in electronic music, computer-aided music, and other aspects of music technology.",,,,,,,May be taken for credit 2 times as topics vary.,,
MUSIC,148,Studies in Ethnomusicology,4,,Topics in Ethnomusicology.,,Music Majors only. Music - Performance Majors only.,,,,,May be taken for credit 2 times.,,
MUSIC,149,Studies in Music History,4,,Specialized topics in musical genres; culture and social issues; performance practices; and interrelated arts.,MUSIC 40B and MUSIC 40C and MUSIC 40D. Satisfactory completion of the lower-division writing requirement.,Music Majors only. Music - Performance Majors only.,,,,,May be taken for credit 3 times as topics vary.,,
MUSIC,150,Composition,4,,Exercises and projects for diverse instrumental-vocal combinations; contemporary techniques and problems. Participation in the improvisation ensemble and working with electronic media.,MUSIC 16C,Music Majors only. Music - Performance Majors only.,,,,,May be repeated for credit unlimited times.,,
MUSIC,151,Computer Music Composition,4,,"Exercises in the composition of music uniquely possible by computer, including digital signal processing, computer control of synthesizers and processors, and algorithmic composition. Demonstrations and musical analyses in class; considerable studio work outside class.",MUSIC 51,,,,,,,,
MUSIC,152,Interactive Arts Programming,4,,"Study of artistic issues and programming techniques involved in the development of interactive computer art and music. Theoretical background, basic tenets of programming, and practical exercises in programming interactive computer multimedia art.",MUSIC 51 or ART 65A or DANCE 163,,,,,,,,
MUSIC,153,Counterpoint,4,,"Studies in contrapuntal practices of various style periods such as the 16th, 18th, and 20th centuries.",MUSIC 16B. MUSIC 16B with a grade of C- or better,Music Majors only.,,,,,,,
MUSIC,155,Analysis,4,,"Methods of formal analysis applicable to all Western musical styles: additive, continuous, transformational, and hierarchic forms; rhythm, texture, and sonority as form and process.",MUSIC 16D,Music Majors only. Music - Performance Majors only.,,,,,,,
MUSIC,156A,Song Literature,2,,"A survey of song literature.  Designed as an overview of the song repertoire, German Lieder.",,Music Majors only. Music - Performance Majors only.,,,,,,,
MUSIC,156B,Song Literature,2,,"A survey of song literature.  Designed as an overview of the song repertoire, French melodie.",,Music Majors only. Music - Performance Majors only.,,,,,,,
MUSIC,157,Advanced Study in Composition,4,,Individual weekly lessons in composition.,MUSIC 150. MUSIC 150 with a grade of C- or better,Music Majors only. Music - Performance Majors only.,,,,,May be taken for credit 6 times.,,
MUSIC,158A,Diction,2,,"In-depth study of the International Phonetic Alphabet (IPA), including its transcription and pronunciation, and its application for singers.  Introduction to IPA and Italian Diction.",,Music Majors only. Music - Performance Majors only.,,,,,,,
MUSIC,158B,Diction,2,,"In-depth study of the International Phonetic Alphabet (IPA), including its transcription and pronunciation, and its application for singers. German Diction.",MUSIC 158A,Music Majors only. Music - Performance Majors only.,,,,,,,
MUSIC,158C,Diction,2,,"In-depth study of the International Phonetic Alphabet (IPA), including its transcription and pronunciation, and its application for singers. French Diction.",MUSIC 158A and MUSIC 158B,Music Majors only. Music - Performance Majors only.,,,,,,,
MUSIC,159,Vocal Pedagogy,2,,"Survey about the physical structure of the singing mechanism, science, and philosophy of studio instruction.",,Music - Performance Majors only.,,,,,,,
MUSIC,160,University Orchestra,2,,Study and performance of standard orchestral repertory and works by contemporary composers.  Membership is open to all qualified students by audition only.,Audition required.,,,,,,May be repeated for credit unlimited times.,,
MUSIC,161,Wind Ensemble,2,,Study and performance of works written for varying combinations of wind and percussion instruments.  Membership is open to all qualified students by audition only.,Audition required.,,,,,,May be repeated for credit unlimited times.,,
MUSIC,162,University Chorus,2,,"Make-up of the ensembles varies and may include University Chorus, Chamber Choir, Madrigal Singers, Women's Chorus, and Reading Choir. Membership is open to all qualified students by audition only.",Audition required.,,,,,,May be repeated for credit unlimited times.,MUSIC 162L,
MUSIC,162P,University Chorus: Accompanying,2,,"Keyboard accompanying for one of the UCI choral organizations, with individual coaching in sight reading, score reading, and other accompanying skills.",,,,,,,May be taken for credit 12 times.,,
MUSIC,164,Opera Workshop,2-4,,"Preparation and performance of operatic repertoire, including arias, scenes, and fully staged operas, and/or stage training and role analysis.",,Music Majors only. Music - Performance Majors only.,,,,,May be repeated for credit unlimited times.,,
MUSIC,164P,Opera Workshop: Accompanying,2-4,,Training in techniques and operatic repertory for keyboard players.,,,,,,,May be repeated for credit unlimited times.,,
MUSIC,165,Piano for Music Performance Majors,2,,Private weekly lessons. Materials fee.,,Music - Performance Majors only.,,,,,May be taken for credit 6 times.,,
MUSIC,166,Strings for Music Performance Majors,2,,Private weekly lessons. Materials fee.,,Music - Performance Majors only.,,,,,May be taken for credit 6 times.,,
MUSIC,166P,String Accompaniment,2,,"Chamber ensemble experience with the solo string repertory for keyboard, participation in the weekly string master class, performance in public recitals.",,,,,,,May be taken for credit 3 times.,,
MUSIC,167,Winds for Music Performance Majors,2,,Private weekly lessons. Materials fee.,,Music - Performance Majors only.,,,,,May be taken for credit 6 times.,,
MUSIC,168,Voice for Music Performance Majors,2,,Private weekly lessons. Materials fee.,,Music - Performance Majors only.,,,,,May be taken for credit 6 times.,,
MUSIC,169,Percussion for Music Performance Majors,2,,Private weekly lessons. Materials fee.,,Music - Performance Majors only.,,,,,May be taken for credit 6 times.,,
MUSIC,170,"Guitar, Lute, and Other Plucked Instruments for Music Performance Majors",2,,"Private weekly lessons and a weekly master class/workshop for the discussion of solo repertory and performance practice, including special topics such as historical notational systems, traditional American guitar styles, and demonstrations of period plucked instruments. Materials fee.",,Music - Performance Majors only.,,,,,May be taken for credit 6 times.,,
MUSIC,171,Chamber Singers,2,,A select ensemble specializing in vocal chamber music from all periods.  Frequent performances on and off campus.  Membership is open to all singers by audition.,,,,,,,May be repeated for credit unlimited times.,,
MUSIC,176,Chamber Ensembles,2,,"Make-up of the ensembles varies and may include various Classical ensembles, Latin Jazz Ensemble, Small Jazz Combos, Percussion Ensemble, and Guitar Ensemble.  Membership is open to all qualified students by audition only.",,Music Majors have first consideration for enrollment. Music - Performance Majors have first consideration for enrollment.,,,,,May be repeated for credit unlimited times.,,
MUSIC,178,Jazz Orchestra,2,,Rehearsal and performance of literature written for large jazz ensemble with emphasis on methods and materials.  Laboratory setting for new arrangers and/or composers of modern jazz pieces.,,,,,,,May be repeated for credit unlimited times.,,
MUSIC,181,Improvisation,4,,"Improvisation has been central to all music traditions. Course explores real-time music-making in a variety of non-notated contexts. Different improvisational styles are presented, including jazz, Asian improvisation, and experimental modern music. Emphasis on actual classroom performance.",,Music Majors only. Music - Performance Majors only.,,,,,May be repeated for credit unlimited times.,,
MUSIC,182,Advanced Jazz Combo,2,,Small-group jazz ensemble and improvisational workshop.  Range of music covered encompasses the full traditional jazz from improvised ragtime up through the most current avant-garde musical techniques.,,,,,,,May be repeated for credit unlimited times.,,
MUSIC,183A,Jazz Composition I,4,,"Performance and lecture course for writing and performing original jazz compositions.  Emphasis is placed on composing as a way to create new improvisational frameworks. Cyclical forms, modal compositions, blues-oriented compositions, and ballad writing.",MUSIC 78 and MUSIC 132,Music Majors only.,,,,,,,
MUSIC,183B,Jazz Composition II,4,,"Performance and lecture course for writing and performing original jazz compositions.  Emphasis is placed on composing as a way to create new improvisational frameworks. Non-functional harmony, contemporary forms, free-bop, and current trends.",MUSIC 78 and MUSIC 132 and MUSIC 183A,Music Majors only.,,,,,,,
MUSIC,183C,Jazz Composition III,4,,"Performance and lecture course for writing and performing original jazz compositions.  Emphasis is placed on composing as a way to create new improvisational frameworks. Study of modern tonal-center compositions, intervallic compositions, and alternate rhythms.",MUSIC 78 and MUSIC 132 and MUSIC 183A and MUSIC 183B,Music Majors only.,,,,,,,
MUSIC,189,Accompanying for Plucked Strings: Continuo and Changes,2,,"Students apply theory to their instruments as they learn the basics of pre-1800 continuo playing and post-1900 jazz charts. Includes discussions of appropriate repertory, treatment of harmonic progressions, and finer points of style and technique.",MUSIC 16C,Music Majors only. Music - Performance Majors only.,,,,,May be repeated for credit unlimited times.,,
MUSIC,191,Tutorial in Music,1-4,,"Supplemental instruction related to student's area of study. Taken only when the materials studied lie outside regular departmental offerings, and when the student has no formal chance to pursue the subject.",Undergraduate advisor approval required.,,,,,,May be taken for credit 3 times.,,
MUSIC,193,Conducting,4,,Introduces students to the basic techniques employed in the practice of conducting and includes score study and development of leadership skills.,MUSIC 16D and MUSIC 40B and MUSIC 40C,Music Majors only. Music - Performance Majors only.,,,,,,,
MUSIC,195A,Senior Thesis,2,,"With consultation in regularly scheduled meetings, students identify and study relevant texts and materials and prepare a prospectus for an original thesis.",Senior standing in the Honors Program in Music and Culture.,Music Majors only. Music - Performance Majors only.,,,,In Progress (Letter Grade with P/NP).,,,
MUSIC,195B,Senior Thesis,2,,"Students submit an outline and preliminary drafts of section of their thesis to the instructor, on a schedule supervised by the instructor. The final version will address the instructor's comments and criticisms.",MUSIC 195A,Music Majors only. Music - Performance Majors only.,,,,,,,
MUSIC,197,Word and Music,2,,Performance class for advanced singers and pianists with emphasis on collaborative approach to vocal literature.,,Music Majors only. Music - Performance Majors only.,,,,,May be repeated for credit unlimited times.,,
MUSIC,199,Independent Study,2-4,,"Student-devised research/composition project, with faculty guidance, resulting in a formal paper/project. Taken only when materials studied lie outside regular departmental offerings or when students have no formal chance to pursue the subject.",Undergraduate or graduate advisor approval required.,Music Majors only. Music - Performance Majors only.,,,,,May be taken for credit 3 times.,,
MUSIC,200,Bibliography and Research,4,,Required of all entering students.  A systematic introduction to the bibliographical tools both in the general field of music and in the student's areas of specialization.,,Graduate students only. Music Majors only.,,,,,May be repeated for credit unlimited times.,,
MUSIC,201,Topics in Analysis,4,,"Seminar focusing on different analytical methods, modal, tonal, and post-tonal, and their applications to repertories drawn from various historical periods through to the present day.",Placement into MUSIC 201.,Graduate students only. Music Majors only.,,,,,Unlimited as topics vary.,,
MUSIC,202,Proseminar in Musicology,4,,"Introduces significant issues and recent developments in musicology and music criticism, including exposure to the controversies that have brought change and reflection to the discipline.",,Graduate students only.,,,,,,Recommended for musicology students: MUSIC 200,MUSIC 200. MUSIC 200 with a grade of B or better
MUSIC,203,Music Thesis,4,,Intensive work dedicated to researching and writing a Master's thesis under the supervision of a faculty advisor.,MUSIC 200. MUSIC 200 with a grade of B or better,Graduate students only. Music Majors only.,,,,,May be repeated for credit unlimited times.,,
MUSIC,204,Proseminar in Music Theory and Analysis,4,,"Introduction to music theories, analytic approaches, and methodologies as applied to repertories drawn from Western art and popular music.",,Graduate students only.,,,,,,Recommended for musicology students: MUSIC 200,MUSIC 200. MUSIC 200 with a grade of B or better
MUSIC,209,Seminar in Creative Practices,1-4,,"Core first-year seminar required for graduate students in the Integrated Composition, Improvisation, and Technology emphasis of the M.A. and Ph.D. programs. Composition and presentation of original student works, lecture, and discussion.",,Graduate students only. Music Majors only.,,,,,May be taken for credit 3 times.,,
MUSIC,210,Choral Conducting,4,,Intensive private instruction and study of the various choral literatures.,,Graduate students only. Music Majors only.,,,,,May be taken for credit 6 times.,,
MUSIC,211,Performance,4,,Contents vary according to the student's major instrument. Intensive private instruction and study of the various literatures.,,Graduate students only. Music Majors only.,,,,,May be taken for credit 6 times.,,
MUSIC,212,Composition,4,,Intensive work in composition geared to each student's level of competence.,,Graduate students only. Music Majors only.,,,,,May be repeated for credit unlimited times.,,
MUSIC,213,Orchestral Conducting,4,,Intensive private instruction in instrumental conducting.,,Graduate students only. Music Majors only.,,,,,May be repeated for credit unlimited times.,,
MUSIC,214,Graduate Recital,Graduate,,Performance of public recital.,,Graduate students only. Music Majors only.,,,,,May be taken for credit 2 times.,,
MUSIC,215A,Computer Music Composition and Production,4,,"Study of the composition and production of music made uniquely possible by the computer, including usage of prevalent digital music technology, techniques of digital signal processing, and computer control of synthesizers and audio processors.",,Graduate students only. Music Majors only.,,,,,,,
MUSIC,215B,Computer Music Programming,4,,Study of the artistic issues and programming techniques involved in the development of original applications for computer music composition and interactive performance.,,Graduate students only. Music Majors only.,,,,,,,
MUSIC,220,Seminar in Music History,4,,Topics in music history.,,Graduate students only. Music Majors only.,,,,,Unlimited as topics vary.,MUSIC 200,
MUSIC,222,Seminar in Musicology,4,,"Focuses on current scholarship in musicology and related fields with a strong critical content. Addresses topics relative to their historical and stylistic periods. Recent topics have included Stravinsky, Holy Women, Mahler, Historiography, Issues in Performance Practice, and Brahms's Chamber Music.",,Graduate students only.,,,,,May be taken for credit for 4 units as topics vary.,Recommended for musicology students: MUSIC 200,MUSIC 200. MUSIC 200 with a grade of B or better
MUSIC,224,Seminar in Music Theory and Analysis,4,,"Typical topics include Schenkerian theory and analysis, contemporary form theory, and advanced techniques in the analysis of late 19th-century and contemporary music (e.g., transformational theory, Neo-Riemannian, and scale network theory).",,Graduate students only.,,,,,Unlimited as topics vary.,Recommended for musicology students: MUSIC 200,MUSIC 200. MUSIC 200 with a grade of B or better
MUSIC,230,Seminar in Contemporary Music,4,,Special seminar projects dealing with contemporary music with emphasis on analytical techniques and style criticism.,,Graduate students only. Music Majors only.,,,,,Unlimited as topics vary.,,MUSIC 200. MUSIC 200 with a grade of B or better
MUSIC,231,Improvisation,4,,"Introduces the practice and history of improvisation in diverse fields of Western music since 1950. Performance projects and group critiques, weekly reading and listening assignments, participation in a class concert, and a research paper.",,Graduate students only. Music Majors only.,,,,,,,
MUSIC,235,Critical Studies in Music,4,,"A critical examination of music traditions, institutions, and aesthetics, employing new scholarship in music and new critical studies in other disciplines.",,Graduate students only. Music Majors only.,,,,,Unlimited as topics vary.,Recommended for musicology students: MUSIC 200,MUSIC 200. MUSIC 200 with a grade of B or better
MUSIC,236,Theoretical ICIT Seminar,1-4,,"Seminar studying new genres and topics that integrate composition, improvisation, new technologies, and non-classical cultures.",,Graduate students only. Music Majors only.,,,,,Unlimited as topics vary.,,
MUSIC,237,Practical ICIT Seminar,1-4,,"Study of new practices and techniques that integrate composition, improvisation, new technologies, and non-classical cultures.",,Graduate students only. Music Majors only.,,,,,Unlimited as topics vary.,,
