department,number,title,unit,ge,description,prerequisite,restriction,same as,overlaps with,concurrent with,grading option,repeatability,corequisite,prerequisite or corequisite
SPANISH,62,"Latinx, Multilingualism, and Social Justice",4,VII,"Explores the role of multilingualism (Spanish, indigenous languages, Latino English) in Latinx social justice movements in the United States with an emphasis on California. Course is taught in English.",,,,,,,,,
SPANISH,97,Fundamentals of Spanish (with Emphasis on Reading),4,,"Designed for students interested in acquiring a solid reading knowledge of Spanish, and to facilitate the understanding and translating of Spanish texts covering a variety of disciplines.  Does not fulfill any undergraduate foreign language requirement.  Taught in English.",Does not serve as prerequisite for any higher-level Spanish courses.,No Spanish Majors.,,,,,,,
SPANISH,101A,Introduction to Iberian Literature and Culture,4,,Introduction to the major authors and movements of Iberian literature and culture from the Middle Ages to the present.,SPANISH 3 or SPANISH 3H. Placement into SPANISH 101A is also accepted.,,,,,,,,
SPANISH,101B,Introductory Studies to Latin American Literature and Culture,4,,"A historical overview of Latin American literature and culture mainly focused on canonical texts. Topics include colonialism and postcolonialism, the nation, indigenismo, gender, and literary movements. Also introduces literary analysis, research methods, and cultural critique.",SPANISH 3 or SPANISH 3H. Placement into SPANISH 101A is also accepted.,,,,,,,,
SPANISH,104,Writing in Spanish,4,,"Focuses on the use of writing as a medium to encourage critical thinking and the practical analysis of literary texts, as well as the study of historical and social issues in the Spanish-speaking world.",SPANISH 3 or SPANISH 3H. Placement into SPANISH 101A is also accepted.,,,,,,,,
SPANISH,105,Spanish Communication,4,,Designed to help students develop Spanish oral skills by exposing them to different verbal Spanish language registers. Special emphasis placed on abilities essential to professional or academic careers. Intended for Spanish majors as an important component of their overall education.,SPANISH 3 or SPANISH 3H. Placement into SPANISH 101A is also accepted.,,,,,,,,
SPANISH,107,Advanced Spanish Grammar,4,,"Designed for students who have demonstrated a substantial level of proficiency in their studies of the Spanish language. Takes thorough approach to advanced grammatical problems, in order to assist students in their mastery of the elements of the Spanish language.",SPANISH 3 or SPANISH 3H. Placement into SPANISH 101A is also accepted.,,,,,,,,
SPANISH,110A,Topics in Peninsular Literature and Cultures,4,,Topics in Peninsular literature and cultures.,SPANISH 3 or SPANISH 3H. Placement into SPANISH 101A is also accepted.,,,,,,Unlimited as topics vary.,,
SPANISH,110B,Topics in Latin American Literature and Cultures,4,,Topics in Latin American literature and cultures.,SPANISH 3 or SPANISH 3H. Placement into SPANISH 101A is also accepted.,,,,,,Unlimited as topics vary.,,
SPANISH,110C,U.S,4,,"Focuses on aspects of literature, art, cultural production, and history of the multifaceted Latino cultures that have developed within the United States.  Focuses on one group, such as Caribbean Americans, Chicanos, Central Americans, or a comparative perspective of several groups.",,,CHC/LAT 134.,,,,,,
SPANISH,113A,Spanish Phonetics,4,,Introduction to fundamental notions of Spanish phonetics. Particular attention paid to problems of pronunciation that arise in native and non-native speakers of Spanish due to interference between Spanish and English. Phonology (the system that underlies phonetics) and Spanish dialectology included.,SPANISH 3 or SPANISH 3H. Placement into SPANISH 101A is also accepted.,,,,,,,,
SPANISH,113B,Introduction to Spanish Linguistics,4,,"Application of basic notions of linguistics to Spanish, Spanish phonology, morphology, syntax, and semantics. Special attention to the application of linguistics to the teaching of Spanish.",SPANISH 3 or SPANISH 3H. Placement into SPANISH 101A is also accepted.,,,,,,,,
SPANISH,119,Textual Analysis and Interpretation,4,,"Focus on analysis and interpretation of literary texts. Emphasis on narrative, poetry, theater/performance, and visual media. Introduces students to major currents in theoretical thought, such as cultural studies, postmodernism, and others. Oral presentations and short essays required. Taught in Spanish.",SPANISH 3 or SPANISH 3H. Placement into SPANISH 101A is also accepted.,,,,,,,,
SPANISH,121,Topics in Golden Age Literature and Culture,4,,"Golden Age Literature in Spain, including the Renaissance and Baroque periods. Works of poetry, narrative, and theater. Historical and cultural background.",SPANISH 3 or SPANISH 3H. Placement into SPANISH 101A is also accepted.,,,,,,May be taken for credit 3 times as topics vary.,,
SPANISH,122,Topics in 18th and 19th Century Spanish Literature and Culture,4,,"The main literary and ideological trends in 18th and 19th century Spain, including the enlightenment, romanticism, realism, and naturalism.",SPANISH 3 or SPANISH 3H. Placement into SPANISH 101A is also accepted.,,,,,,May be taken for credit 3 times as topics vary.,,
SPANISH,123,Topics in 20th and 21st Century Spanish Literature and Culture,4,,"20th century Spanish authors. Works of poetry, narrative, or theater. Historical context of the period and principles of literary theory.",SPANISH 3 or SPANISH 3H. Placement into SPANISH 101A is also accepted.,,,,,,May be taken for credit 3 times as topics vary.,,
SPANISH,130A,Topics in Latin American Colonial Literature and Culture,4,,Topics in Latin American colonial literature and culture.,SPANISH 3 or SPANISH 3H. Placement into SPANISH 101A is also accepted.,,,,,,Unlimited as topics vary.,,
SPANISH,130B,Topics in Latin American Literature and Culture of the 19th Century,4,,Topics in Latin American literature and culture of the 19th century.,SPANISH 3 or SPANISH 3H. Placement into SPANISH 101A is also accepted.,,,,,,Unlimited as topics vary.,,
SPANISH,130C,Topics in Latin American Literature and Culture of the 20th Century,4,,Topics in Latin American literature and culture of the 20th century.,SPANISH 3 or SPANISH 3H. Placement into SPANISH 101A is also accepted.,,,,,,Unlimited as topics vary.,,
SPANISH,140,Topics in Chicano Literature and Culture,4,,Studies in selected areas of Chicano/Latino Studies. Topics addressed vary each quarter. Taught in English.,,,CHC/LAT 110.,,,,May be taken for credit 4 times as topics vary.,,
SPANISH,150,Topics in Literature in Translation,4,,"Study of texts by modern and contemporary Peninsular, Latin American, and/or U.S. Latino writers in translation. Taught in English. Not applicable toward Spanish major or minor requirements.",,,,,,,Unlimited as topics vary.,,
SPANISH,160,Topics in Luso-Hispanic Film Studies,4,,"Study of Peninsular, Latin-American, and/or U.S. Latino film. Taught in English or Spanish.",SPANISH 3 or SPANISH 3H. Placement into SPANISH 101A is also accepted.,,,,,,Unlimited as topics vary.,,
SPANISH,185,Selected Topics in Peninsular Literature and Culture,4,,Selection of representative topics in Spanish and/or Portuguese literature and culture.,SPANISH 3 or SPANISH 3H. Placement into SPANISH 101A is also accepted.,,,,,,Unlimited as topics vary.,,
SPANISH,186,Selected Topics in Latin American Literature and Culture,4,,Selection of representative topics in the history of Latin American literature and culture.,SPANISH 3 or SPANISH 3H. Placement into SPANISH 101A is also accepted.,,,,,,Unlimited as topics vary.,,
SPANISH,187,Selected Topics in Spanish Linguistics,4,,Major topics in Spanish linguistics.,SPANISH 3 or SPANISH 3H. Placement into SPANISH 101A is also accepted.,,,,,,Unlimited as topics vary.,,
SPANISH,190,Colloquium,4,,"Specialized, discussion-based course dealing primarily with a research topic that reflects the instructor's current intellectual interests. Required oral presentation(s) and final research paper. Limited to 15 students.",SPANISH 107 or SPANISH 113A,Upper-division students only. Spanish Majors only.,,,,,,,
SPANISH,199,Independent Study,1-4,,Research paper required.,,,,,,,May be repeated for credit unlimited times.,,
SPANISH,201,History of the Spanish Language,4,,Diachronic survey of phonological changes from Latin to Old Spanish to Modern Spanish. Focuses in Castilian including Romance languages and other peninsula dialects for comparative purposes. Morphological changes.,,,,,,,,,
SPANISH,204,Spanish in Contact,4,,"Sociohistorical and linguistic overview of Spanish in contact with Basque, Catalan, English, German, American Indian, and African languages in Spain, Latin America, and the United States. Examines theories about language contact, and linguistic changes in Spanish phonology and grammar.",,,,,,,,,
SPANISH,205,Spanish Dialectology,4,,"Phonological, morphological, and syntactic variations in Spanish as spoken in the Hispanic world, from synchronic and diachronic points of view.  The study of Spanish as spoken in the United States.",,Graduate students only.,,,,,,,
SPANISH,214,Topics in Golden Age Literature and Culture,4,,Topics in Golden Age literature and culture.,,,,,,,Unlimited as topics vary.,,
SPANISH,218,Topics  in Enlightenment and Romanticism,4,,Topics in Enlightenment and Romanticism.,,,,,,,Unlimited as topics vary.,,
SPANISH,219,Topics  in Nineteenth Century,4,,Topics in nineteenth-century Spanish literature and culture.,,,,,,,Unlimited as topics vary.,,
SPANISH,220,Topics in Twentieth Century,4,,Topics in twentieth-century Spanish literature and culture.,,,,,,,Unlimited as topics vary.,,
SPANISH,221,Topics in Iberian Studies,4,,Cross-cultural connections and interactions between different ethnicities in the Iberian Peninsula.,,,,,,,Unlimited as topics vary.,,
SPANISH,231,Topics in Colonial Latin America,4,,Topics in Colonial Latin America.,,,,,,,Unlimited as topics vary.,,
SPANISH,232,Topics in Nineteenth-Century Latin America,4,,Topics in nineteenth-century Latin America.,,,,,,,Unlimited as topics vary.,,
SPANISH,233,Topics in Twentieth-Century Latin America,4,,Topics in twentieth-century Latin America.,,,,,,,Unlimited as topics vary.,,
SPANISH,234,Topics in Latin America,4,,Topics in Latin America.,,,,,,,Unlimited as topics vary.,,
SPANISH,235,Topics in Trans-Oceanic Studies,4,,Focuses on meaningful connections between different geographical and cultural areas.,,,,,,,Unlimited as topics vary.,,
SPANISH,239A,Topics in Literary Theory I,4,,"Traces the development of Western literary critical principles from Aristotle to the twentieth century through selected readings of key figures in intellectual history (Aristotle, St. Augustine, Descartes, Kant, Hegel, Marx, Nietzsche, William James, Freud).",,Graduate students only.,,,,,Unlimited as topics vary.,,
SPANISH,239B,Topics in Literary Theory II,4,,"Study of major critical movements of the twentieth century, from Modernism's varied trends to those of the Postmodern/Postcolonial period. Emphasis on the development of prior critical discourses as well as revisionary theories.",SPANISH 239A,Graduate students only.,,,,,Unlimited as topics vary.,,
SPANISH,239C,Special Topics in Theory,4,,"Focus on issues related to critical theory, theory of literature, cultural criticism and visual arts as they pertain specifically to Latin America, Spain, Portugal, and Brazil. Topics vary. Examples: Latin American cultural studies; theory, film, and media in post-war Spain.",,,,,,,Unlimited as topics vary.,,
SPANISH,245,Topics in Luso-Hispanic Film,4,,Topics in Luso-Hispanic Film.,,,,,,,Unlimited as topics vary.,,
SPANISH,251,Topics in Chicano Literature and Culture,4,,Topics in Chicano Literature and Culture.,,,,,,,Unlimited as topics vary.,,
SPANISH,252,Topics in U.S,4,,Topics in U.S. Latino Literature and Culture.,,,,,,,Unlimited as topics vary.,,
SPANISH,260,Seminar in Spanish,4,,Topics in Spanish.,,,,,,,Unlimited as topics vary.,,
SPANISH,270,Creative Writing Workshop in Spanish/English,4,,Discussion of theory and practice of creative writing.  Focus on critical analysis of participant's work in progress.  Texts may be written in Spanish and/or English and may be written in poetry or prose format.,,,,,,,Unlimited as topics vary.,,
SPANISH,290,Individual Study,4,,Individual Study.,,Graduate students only.,,,,,Unlimited as topics vary.,,
SPANISH,291,Directed Reading,4,,Directed Reading in Spanish.,,Graduate students only.,,,,Satisfactory/unsatisfactory only.,Unlimited as topics vary.,,
SPANISH,292,Teaching Practicum,4,,Teaching Practicum.,,,,,,Satisfactory/unsatisfactory only.,,,
SPANISH,299,Dissertation Research,4-12,,Dissertation Research.,,Graduate students only. School of Humanities students only.,,,,Satisfactory/unsatisfactory only.,May be repeated for credit unlimited times.,,
SPANISH,399,University Teaching,4,,Limited to Teaching Assistants.,,Graduate students only.,,,,,May be repeated for credit unlimited times.,,
