department,number,title,unit,ge,description,prerequisite,restriction,same as,overlaps with,concurrent with,grading option,repeatability,corequisite,prerequisite or corequisite
ENGRMAE,135,Compressible Flow,4,,"Compressibility effects in fluid mechanics. One-dimensional flow with area variation, friction, heat transfer, and shocks. Design of gas supply systems. Two-dimensional flow with oblique shocks and isentropic waves. Supersonic airfoil theory and design, wind tunnel design. Basic diagnostics.",ENGRMAE 130A,Mechanical Engineering Majors have first consideration for enrollment. Aerospace Engineering Majors have first consideration for enrollment.,,,,,,,
ENGRMAE,136,Aerodynamics,4,,"Analysis of flow over aircraft wings and airfoils, prediction of lift, moment, and drag. Topics: fluid dynamics equations; flow similitude; viscous effects; vorticity, circulation, Kelvin's theorem, potential flow; superposition principle, Kutta-Joukowski theorem; thin airfoil theory; finite wing theory; compressibility.",ENGRMAE 130B,Aerospace Engineering Majors have first consideration for enrollment. Mechanical Engineering Majors have first consideration for enrollment.,,,,,,,
ENGRMAE,145,Theory of Machines and Mechanisms,4,,"Presents the basic mathematical theory of machines. Focuses on the principles of cam design, gearing and gear train analysis, and the kinematic and dynamic analysis of linkages, together with an introduction to robotics.",ENGRMAE 52 and (ENGRMAE 80 or ENGRCEE 80 or ENGR 80) and (MATH 3A or I&C SCI 6N),Mechanical Engineering Majors have first consideration for enrollment. Materials Science and Engineering majors have second consideration for enrollment.,,,,,,,
ENGRMAE,146,Astronautics,4,,"Motion in gravitational force fields, orbit transfers, rocketry, interplanetary trajectories, attitude dynamics and stabilization, navigation, reentry, the space environment.",ENGRMAE 80 or ENGRCEE 80 or ENGR 80,Aerospace Engineering Majors have first consideration for enrollment.,,,,,,,
ENGRMAE,147,Vibrations,4,,"Analysis of structural vibrations of mechanical systems. Modeling for lumped and distributed parameter systems. Topics include single and multi-degree of freedom systems, free and forced vibrations, Fourier series, convolution integral, mass/stiffness matrices, and normal modes with design project.",(ENGR 80 or ENGRCEE 80 or ENGRMAE 80) and MATH 2E and MATH 3D,Mechanical Engineering Majors have first consideration for enrollment. Materials Science and Engr Majors have first consideration for enrollment.,,,,,,,
ENGRMAE,150,Mechanics of Structures,4,,Stresses and strains. Torsion. Bending. Beam deflection.  Shear force and moment distributions in beams. Yielding and buckling of columns. Combined loading. Transformation of stresses and strain. Yielding criteria. Finite elements analysis of frames. Dynamic of two-bar truss.,(ENGRCEE 30 or ENGR 30 or ENGRMAE 30) and MATH 3A,Mechanical Engineering Majors have first consideration for enrollment. Aerospace Engineering Majors have first consideration for enrollment. Chemical Engineering Majors have first consideration for enrollment. Materials Science and Engr Majors have first consideration for enrollment.,ENGR 150.,ENGRCEE 150.,,,,,
ENGRMAE,150L,Mechanics of Structures Laboratory,1,,"Experimental techniques for the measurement of mechanical properties of materials and structures. Methods for load, displacement, and strain measurements. Tension, bending, compression tests. Determination of strength, stiffness, toughness for metals, polymers, ceramics, and composites. Deformation of structures. Materials fee.",ENGRMAE 30 or ENGR 30 or ENGRCEE 30,Mechanical Engineering Majors have first consideration for enrollment. Aerospace Engineering Majors have first consideration for enrollment. Materials Science and Engr Majors have first consideration for enrollment.,,ENGRCEE 150L.,,,,ENGRMAE 150,
ENGRMAE,151,Mechanical Engineering Design,4,,"A comprehensive group design project experience that involves identifying customer needs, idea generation, reverse engineering, preliminary design, standards, prototype development, testing, analysis, and redesign of a product involving fluid, thermal, and mechanical components.  Introduces design for manufacturing and the environment. Materials fee.",ENGRMAE 120 and ENGRMAE 145,Seniors only. Mechanical Engineering Majors have first consideration for enrollment. Materials Science and Engr Majors have first consideration for enrollment.,,,,,,ENGRMAE 170,
ENGRMAE,152,Introduction to Computer-Aided Engineering,4,,Elements and principles of computer-aided engineering with modern hardware and software are presented with a design focus. Case studies are used to assist in finite-element method techniques. Not offered every year.,(ENGRMAE 150 or ENGR 150) and ENGRMAE 120,Mechanical Engineering Majors have first consideration for enrollment. Aerospace Engineering Majors have first consideration for enrollment. Materials Science and Engr Majors have first consideration for enrollment.,,,,,,,
ENGRMAE,153,Advanced BIOMEMS Manufacturing Techniques,4,,Introduction to BIOMEMS. Advanced biotechnology/biomedicine equipment based on MEMS and NEMS. Fundamentals of MEMS/NEMS sensing techniques and the biological and physics principles involved and the preferred MEMS and NEMS manufacturing techniques.,,Mechanical Engineering Majors have first consideration for enrollment. Aerospace Engineering Majors have first consideration for enrollment. Biomedical Engineering Majors have first consideration for enrollment.,,,ENGRMAE 253.,,,,
ENGRMAE,155,Composite Materials and Structures,4,,"Motivation for composite materials. Different classifications according to the nature of the matrix (PMC, MMC, CMC) and the reinforcement topology (fibers, whiskers, particulates).  Mechanical properties. Failure mechanisms. Designing with composite materials. Advantages and limitations of homogenization techniques for numerical modeling.",ENGR 54 and (ENGRMAE 150 or ENGRCEE 150 or ENGR 150),Mechanical Engineering Majors have first consideration for enrollment. Aerospace Engineering majors have second consideration for enrollment. Chemical Engineering majors have second consideration for enrollment. Civil Engineering majors have second consideration for enrollment. Materials Science and Engineering majors have second consideration for enrollment.,,,ENGRMAE 255.,,,,
ENGRMAE,156,Mechanical Behavior and Design Principles,4,,"Principles governing structure and mechanical behavior of materials, relationship relating microstructure and mechanical response with application to elasticity, plasticity, yielding, necking, creep, and fracture of materials. Introduction to experimental techniques to characterize the properties of materials. Design parameters.",ENGR 54,Mechanical Engineering Majors have first consideration for enrollment. Materials Science and Engr Majors have first consideration for enrollment. Aerospace Engineering majors have second consideration for enrollment.,ENGRMSE 155.,,,,,,
ENGRMAE,157,Lightweight Structures,4,,"Fundamentals of torsion and bending. Analysis and design of thin-wall and composite beams. Stress analysis of aircraft components. Stiffness, strength, and buckling. Introduction to the Finite Element method and its application to plates and shells.",ENGR 150 or ENGRCEE 150 or ENGRMAE 150,Aerospace Engineering Majors have first consideration for enrollment. Mechanical Engineering majors have second consideration for enrollment. Civil Engineering majors have second consideration for enrollment. Materials Science and Engineering majors have second consideration for enrollment.,,,,,,,
ENGRMAE,158,Aircraft Performance,4,,"Flight theory applied to subsonic propeller and jet aircraft. Nature of aerodynamic forces, drag and lift of wing and fuselage, high-lift devices, level-flight performance, climb and glide performance, range, endurance, take-off and landing distances, static and dynamic stability and control.",ENGRMAE 130A,Mechanical Engineering Majors have first consideration for enrollment. Aerospace Engineering Majors have first consideration for enrollment.,,,,,,,
ENGRMAE,159,Aircraft Design,4,,"Preliminary design of subsonic general aviation and transport aircraft with emphasis on layout, aerodynamic design, propulsion, and performance. Estimation of total weight and weight distribution, design of wings, fuselage, and tail, selection and location of engines, prediction of overall performance.",ENGRMAE 112 and ENGRMAE 136 and ENGRMAE 158,Aerospace Engineering Majors have first consideration for enrollment. Mechanical Engineering Majors have first consideration for enrollment.,,,,,,,
ENGRMAE,164,Air Pollution and Control,4,,"Sources, dispersion, and effects of air pollutants. Topics include emission factors, emission inventory, air pollution, meteorology, air chemistry, air quality modeling, impact assessment, source and ambient monitoring, regional control strategies.",(ENGRMAE 91 or CBE 40B) and ENGRMAE 130A,Mechanical Engineering Majors have first consideration for enrollment. Chemical Engineering Majors have first consideration for enrollment. Environmental Engineering Majors have first consideration for enrollment.,,,,,,,
ENGRMAE,170,Introduction to Control Systems,4,,"Feedback control systems. Modeling, stability, and systems specifications. Root locus, Nyquist, and Bode methods of analysis and design.",(ENGRMAE 80 or ENGRCEE 80 or ENGR 80) and ENGRMAE 106,Mechanical Engineering Majors have first consideration for enrollment. Aerospace Engineering Majors have first consideration for enrollment. Civil Engineering Majors have first consideration for enrollment. Materials Science and Engr Majors have first consideration for enrollment.,,,,,,,
ENGRMAE,171,Digital Control Systems,4,,"Methods for analysis and design of discrete-time control systems. Z-transforms, difference equations, discrete Fourier transforms. Sampling theorem and applications.  Z-plane stability, frequency response. Digital controller design. Introduction to digital filters.",ENGRMAE 170,Civil Engineering Majors have first consideration for enrollment. Mechanical Engineering Majors have first consideration for enrollment.,,,,,,,
ENGRMAE,172,Design of Computer-Controlled Robots,4,,"Students design a small robotic device and program it to exhibit sentient behaviors. The basic aspects of mechatronic design are covered, including motor and sensor selection, control strategies, and microcomputer programming for the implementation of control paradigms.  Materials fee.",ENGRMAE 170,Mechanical Engineering Majors have first consideration for enrollment.,,,ENGRMAE 280.,,,ENGRMAE 60,
ENGRMAE,175,Dynamics and Control of Aerospace Vehicles,4,,"Equations of motion, linearization, stability derivatives, and longitudinal and lateral modes of motion. Handling qualities, sensors and actuators, and effects of various feedbacks on stability and performance. Stability augmentation. Autopilot design.",ENGRMAE 106,Aerospace Engineering Majors have first consideration for enrollment. Mechanical Engineering Majors have first consideration for enrollment.,,,,,,,
ENGRMAE,182,Introduction to Machine Learning,4,,Fundamental principles necessary to understand statistical learning methods. Introduction to the R programming language. Mathematical foundation for various machine learning algorithms. Computer implementation.,,,,,,,,,
ENGRMAE,183,Computer-Aided Mechanism Design,4,,"Focuses on design of planar, spherical, and spatial mechanisms using computer algebra and graphics. Topics include exact and approximate analytical design techniques. Students are required to use existing software (or develop new algorithms) to design various mechanisms for new applications.",MATH 3A or I&C SCI 6N,Mechanical Engineering Majors have first consideration for enrollment.,,,,,,,
ENGRMAE,184,Fundamentals of Experimental Design,4,,"Review of statistics as applied to experimental research. Fundamentals and principles of statistical experimental design and analysis with emphasis on understanding and use of designed experiments, response surfaces, linear regression modeling, and process optimization.",,Mechanical Engineering Majors have first consideration for enrollment. Aerospace Engineering Majors have first consideration for enrollment.,,,ENGRMAE 284.,,,,
ENGRMAE,185,Numerical Analysis in Mechanical Engineering,4,,Solution of mechanical-engineering equations by means of numerical methods. Errors in numerical analysis. Nonlinear equation and sets of equations. Numerical differentiation and integration. Ordinary differential equations. Boundary-value problems. Partial differential equations.,(ENGRMAE 10 or EECS 10 or EECS 12 or BME 60B) and MATH 3D and MATH 2E,,,MATH 105A.,,,,,
ENGRMAE,188,Engineering Design in Industry,4,,"Principles of engineering design in the context of an industrial application. Local manufacturing firms define an engineering design project to be completed in 10 weeks. Projects include initial brainstorming to final design, with a formal presentation.",,Mechanical Engineering Majors have first consideration for enrollment.,,,,,May be taken for credit 3 times.,,
ENGRMAE,189,Senior Project - Special Topics,1-4,,Group or individual senior project of theoretical or applied nature involving design. Materials fee.,,Seniors only. Mechanical Engineering Majors only.,,,,,May be taken for credit for 12 units as topics vary.,,
ENGRMAE,193,Topics in MAE Design,1-4,,"Provides early-stage design/hands-on experience for upper-division students, and allows them to participate in senior design projects course ENGRMAE 189.",,Aerospace Engineering Majors have first consideration for enrollment. Mechanical Engineering Majors have first consideration for enrollment.,,,,,May be taken for credit for 12 units as topics vary.,,
ENGRMAE,195,Seminars in Engineering,1-4,,Seminars by individual faculty in major fields of interest. Materials fee.,,,,,,,Unlimited as topics vary.,,
ENGRMAE,198,Group Study,1-4,,Group study of selected topics in Aerospace and Mechanical Engineering.,,Upper-division students only.,,,,,May be repeated for credit unlimited times.,,
ENGRMAE,199,Individual Study,1-4,,"For undergraduate Engineering majors in supervised but independent reading, research, or design. Students taking individual study for design credit are to submit a written paper to the instructor and to the Undergraduate Student Affairs Office in the School of Engineering.",,,,,,,May be taken for credit for 8 units.,,
ENGRMAE,199P,Individual Study,1-4,,"For undergraduate Engineering majors in supervised but independent reading, research, or design. Students taking individual study for design are to submit a written paper to the instructor and to the Undergraduate Student Affairs Office in the School of Engineering.",,,,,,Pass/no pass only.,May be repeated for credit unlimited times.,,
ENGRMAE,200A,Engineering Analysis I,4,,"Linear algebra, including vector spaces, matrices, linear systems of equations, least squares, and the eigenvalue problem. Ordinary differential equations, including analytical and numerical solution methods, stability, and phase portraits.",,Graduate students only.,,,,,,,
ENGRMAE,200B,Engineering Analysis II,4,,"Review of ordinary differential equations, including Bessel and Legendre functions. Partial differential equations, including the diffusion equation, Laplace's equation, and the wave equation. Fourier series, Fourier and Laplace transforms and their applications.",,Graduate students only.,,,,,,,
ENGRMAE,205,Perturbation Methods in Engineering,4,,Asymptotic Expansions of integrals. Regular and singular perturbations. Perturbation methods for ordinary and partial differential equations. Matched asymptotic expansions. Multiple-scale asymptotic expansion schemes. Not offered every year.,ENGRMAE 200A and ENGRMAE 200B. Knowledge of linear differential equations.,Graduate students only.,,,,,,,
ENGRMAE,206,Nonlinear Optimization Methods,4,,"Numerical methods for constrained and unconstrained optimization. Necessary and sufficient conditions for optimimality. Conjugate gradient, variable metric algorithms. Gradient projection, penalty functions, and Lagrange methods. Not offered every year.",ENGRMAE 200A,Graduate students only.,,,,,,,
ENGRMAE,207,Methods of Computer Modeling in Engineering and the Sciences,4,,"Unified introduction to finite volume, finite element, field-boundary element, meshless, primal, dual, and mixed methods. Nonlinear problems posed by ordinary as well as partial differential equations. Computer implementations and comparisons of accuracy and convergence.",,Graduate students only.,,,,,,,
ENGRMAE,209P,Energy Efficiency Technology,4,,"Principles, design, operation of energy efficient technology in the built environment, including solar energy, green building design, low waste/emissions construction materials, energy harvesting, built environment energy conversion and storage, high efficiency lighting, daylighting, heat pumps, cooling systems, renewable power systems.",,Master of Engineering students only. Graduate students only.,,,,,,,
ENGRMAE,210,Advanced Fundamentals of Combustion,4,,"Premixed, nonpremixed, and heterogenous reactions, with emphasis on kinetics, thermal ignition, turbulent flame propogation, detonations, explosions, flammability limits, diffusion flame, quenching, flame stabilization, and particle and spray combustion. Not offered every year.",ENGRMAE 224 or ENGRMAE 230B,Graduate students only.,,,,,,,
ENGRMAE,211P,Energy Storage Systems and Technology,4,,"Basic principles, design, and operation of energy storage systems and technology including lithium ion battery systems for transportation and stationary applications, for flow batteries (e.g., vanadium redox, sodium sulfur), and for reversible fuel cell electrolyzer systems and hydrogen energy storage.",Required: Undergraduate-level knowledge of applied engineering thermodynamics.,Master of Engineering students only. Graduate students only.,,,,,,,
ENGRMAE,212,Engineering Electrochemistry: Fundamentals and Applications,4,,"Introduction to engineering electrochemistry fundamentals and applications. Examine thermodynamics and transport principles in typical electrochemical systems. Electrochemical sensors, batteries, fuel cells, and supercapacitors. Manufacturing aspects will also be covered.",,Graduate students only.,,,,,,,
ENGRMAE,212P,Engineering Electrochemistry: Fundamentals and Applications,4,,"Introduction to engineering electrochemistry fundamentals and applications. Examine thermodynamics and transport principles in typical electrochemical systems. Electrochemical sensors, batteries, fuel cells, and supercapacitors. Manufacturing aspects are also covered.",,Master of Engineering students only. Graduate students only.,,,,,,,
ENGRMAE,213,Electric Propulsion,4,,"Space propulsion requirements and maneuvers, stressing those best suited to electric propulsion. An introduction to plasma physics. Electrothermal, electromagnetic and electrostatic accelerators, with emphasis in technologies (ion engines, Hall thrusters and colloidal thrusters) belonging to the latter family.",,Graduate students only.,,,ENGRMAE 113.,,,,
ENGRMAE,214A,Fuel Cell Fundamentals and Technology,4,,"Introduction to electrochemistry and electrocatalysis; nature of fuel-cell electrodes and electrolytes; charge transfer reactions at interfaces; charge transport and mass transport processes; fuel processing reactions; determination of fuel cell efficiency, fuel flexibility, emissions and other characteristics.",,Graduate students only.,,,ENGRMAE 114.,,,,
ENGRMAE,214AP,Fuel Cell Fundamentals and Technology,4,,"Introduction to electrochemistry and electrocatalysis; nature of fuel-cell electrodes and electrolytes; charge transfer reactions at interfaces; charge transport and mass transport processes; fuel processing reactions; determination of fuel cell efficiency, fuel flexibility, emissions, and other characteristics.",,Master of Engineering students only. Graduate students only.,,,,,,,
ENGRMAE,214B,Fuel Cell Systems and Degradation,4,,"Fuel cell systems design; impacts of operating conditions; experimental and theoretical analysis methods for fuel cells systems; introduction to degradation mechanisms and mitigation techniques; provides broad insight into fuel-cell science, technology, system design and operation.  Offered every other year.",ENGRMAE 214A,Graduate students only.,,,,,,,
ENGRMAE,214C,PEM Fuel Cells,4,,"An in-depth introduction to the fundamentals of PEM fuel cells, including thermodynamics, kinetics, and transport in electrochemical systems. Topics of specific interest to mechanical engineers will include water/heat management and dynamic responses.",ENGRMAE 214A,Graduate students only.,,,,,,,
ENGRMAE,215,Advanced Combustion Technology,4,,"Pollutant formation and experimental methods. Formation of gaseous pollutants and soot; transformation and emission of fuel contaminants in gas, liquid, and solid fuel combustion; methods employed to measure velocity, turbulence intensity, temperature, composition, particle size; methods to visualize reacting flows.",ENGRMAE 200A and (ENGRMAE 230A or ENGRMAE 270A),Graduate students only.,,,,,,,
ENGRMAE,216,Statistical Thermodynamics,4,,"Statistics of independent particles, development of quantum mechanical description of atoms and molecules, application of quantum mechanics, evaluation of thermodynamics properties for solids, liquids, and gases, statistical mechanics of dependent particles (ensembles).",,Graduate students only.,,,,,,,
ENGRMAE,217,Generalized Thermodynamics,4,,Generalized thermodynamics develops the laws of continuum thermodynamics from a set of plausible and intuitive postulates. The postulates are motivated qualitatively by a statistical description of matter and are justified by a posterior success for the resulting theory.,,Graduate students only.,,,,,,,
ENGRMAE,217P,Generalized Thermodynamics,4,,Generalized thermodynamics develops the laws of continuum thermodynamics from a set of plausible and intuitive postulates. The postulates are motivated qualitatively by a statistical description of matter and are justified by a posterior success for the resulting theory.,,Master of Engineering students only. Graduate students only.,,,,,,,
ENGRMAE,218,Sustainable Energy Systems,4,,"Basic principles, design and operation of sustainable energy systems including wind, solar photo-voltaic and thermal, hydroelectric, geothermal, oceanic, biomass combustion, advanced coal and next generation nuclear.  Includes power generation, storage, and transmission for stationary power generation.",,Graduate students only.,,,ENGRMAE 118.,,,,
ENGRMAE,218P,Sustainable Energy Systems,4,,"Basic principles, design, and operation of sustainable energy systems including wind, solar photo-voltaic and thermal, hydroelectric, geothermal, oceanic, biomass combustion, advanced coal, and next generation nuclear. Includes power generation, storage, and transmission for stationary power generation.",,Master of Engineering students only. Graduate students only.,,,,,,,
ENGRMAE,219P,Solar and Renewable Energy Systems,4,,"Basic principles, design, and operation of solar and other renewable energy systems including solar photo-voltaic, solar thermal, wind, and PEM fuel cell. Includes power generation and storage, and renewable fuels for transportation and stationary power generation.",Required: Knowledge of applied engineering thermodynamics.,Master of Engineering students only. Graduate students only.,,,,,,,
ENGRMAE,220,Conduction Heat Transfer,4,,"Steady state and transient conduction heat transfer in one- and multi-dimensional geometries. Analytical methods, exact and approximate. Numerical techniques are also included.",,Graduate students only.,,,,,,,
ENGRMAE,221,Convective Heat and Mass Transfer,4,,Laminar and turbulent convective heat and mass transfer in external and internal flows. Forced and free convection.  Exact and approximate solutions. Similarity solutions.  Variable properties. Concentration boundary layer theory.  Mass transfer conductance.,ENGRMAE 230B,Graduate students only.,,,,,,,
