department,number,title,unit,ge,description,prerequisite,restriction,same as,overlaps with,concurrent with,grading option,repeatability,corequisite,prerequisite or corequisite
PHYSICS,7LD,Classical Physics Laboratory,1,,Electricity and magnetism.,,Physics Majors have first consideration for enrollment.,,,,,,PHYSICS 7D,
PHYSICS,12,Science Fiction and Science Fact,4,II and VA,"An introduction to fundamental physics principles, the scientific process, and the mathematical language of science, used to analyze topics drawn from superheroes, science fiction works, and current science news to distinguish science fiction and science fact.",,,,PHYSICS 21.,,,,,
PHYSICS,14,Energy and the Environment,4,"II, Va","The physics of society's energy production and consumption, and of their influences on the environment. Topics include fossil and renewable energy resources; nuclear power; prospects for a hydrogen economy; efficient and environmentally benign transportation; efficient home and commercial energy usage.",,,,,,,,,
PHYSICS,15,Physics of Music,4,II,"Introduces basic physical principles underlying generation and properties of music, including basic properties of sound waves, musical scales and temperament, musical instruments, and acoustics of music halls.  No mathematics background required, but high school algebra is recommended.",,,,,,,,,
PHYSICS,17,Physics of Athletics,4,II,"Introduces basic physical principles behind motion. Examples are drawn from a range of athletic endeavors (such as ice skating, baseball, diving, and dance). No mathematics background required, but high school algebra is recommended.",,,,,,,,,
PHYSICS,18,How Things Work,4,II,"Survey of the physical basis of modern technology, with an emphasis on electronics and materials. Topics include power generation and distribution, communication (radio, TV, telephone, computers, tape recorders, CD players), imaging (optics, x-rays, MRI), and modern materials (alloys, semiconductors, superconductors).",,,,,,,,,
PHYSICS,19,Great Ideas of Physics,4,II,"Introduces non-science majors to physics, examining important breakthroughs and controversies. Potential topics: Einstein's Relativity; Heisenberg's Uncertainty Principle; black holes; extra-dimensions; antimatter. Case studies illustrate the essential nature of scientific review and independent confirmation of results. No mathematics background required.",,,,,,,,,
PHYSICS,20A,Introduction to Astronomy,4,II and VA,"History of astronomy. Underlying physics. Objects in the solar system and how they are studied. Properties of stars: their formation, structure, and evolution. Pulsars and black holes. Galaxies and quasars.",,,,,,,,,
PHYSICS,20B,Cosmology: Humanity's Place in the Universe,4,II and VA,"An overview of the origin, evolution, and ultimate fate of the Universe. Galaxies and dark matter. The Big Bang and dark energy.  Ancient world models.",,,,,,,,,
PHYSICS,20D,Space Science,4,II and VA,"Space exploration. Human missions to the moon, Mars, and beyond. Space stations, observatories, and deep-space probes. Robots and drones on distant worlds. Propulsion mechanisms, rockets, space flight, and the dangers of solar radiation.",,,,,,,,,
PHYSICS,20E,Life in the Universe,4,"II, Va","An overview of the scientific quest to discover life elsewhere in the universe. Topics include the origin of life on Earth, Mars, extra-solar planets, interstellar travel, and extra-terrestrial intelligence.",,,,,,,,,
PHYSICS,21,Special Topics in Physics,4,II,"Topics addressed vary each quarter. Past topics have included physics and music, Newton, planetary science. Lectures on areas of special interest in physics used to introduce students to scientific method, fundamental laws of science, qualitative and quantitative analysis of data.",,,,"PHYSICS 12, PHYSICS XI12.",,,Unlimited as topics vary.,,
PHYSICS,50,Introductory Mathematical Physics,4,,"Introduction to math methods for upper-division physics. Taylor and Fourier series; complex algebra; ordinary differential equations; matrices, tensors and vector spaces; eigensystems; orthogonal coordinates; vector calculus and fields. Symbolic computation with Mathematica is incorporated through-out.",MATH 3A,Physics Majors have first consideration for enrollment.,,PHYSICS 100.,,,,MATH 2E,
PHYSICS,51A,Modern Physics,4,,Wave-particle duality; quantum mechanics; special relativity; statistical mechanics.,(PHYSICS 7E or PHYSICS 3C) and MATH 2D,No Physics Majors.,,PHYSICS 61A.,,,,,
PHYSICS,52A,Fundamentals of Experimental Physics,2,,"Optics: lenses, mirrors, polarization, lasers, optical fibers, interference, spectra. Materials fee.",,Physics Majors have first consideration for enrollment.,,,,,,PHYSICS 7E or PHYSICS 3C.,
PHYSICS,52B,Fundamentals of Experimental Physics,2,,"Circuits: oscilloscope, meters, DC and AC circuits. Materials fee.",PHYSICS 7D or PHYSICS 3B,Physics Majors have first consideration for enrollment.,,,,,,,
PHYSICS,52C,Fundamentals of Experimental Physics,2,,"Data analysis: random and systematic errors, curve fitting; nuclear counting; quantum experiments. Error analysis: random and systematic errors, curve fitting, nuclear counting, and quantum experiments. Materials fee.",PHYSICS 51A or PHYSICS 61A,Physics Majors have first consideration for enrollment.,,,,,,,
PHYSICS,53,Introduction to Programming and Numerical Analysis,4,,Introduction to structured programming; in-depth training in python. Elementary numerical methods applied to physics problems.,MATH 3A and MATH 3D,Physics Majors have first consideration for enrollment.,,,,,,,
PHYSICS,60,Thermal Physics,4,,"Introduction to thermodynamics and systems of many particles. Topics include first and second laws of thermodynamics, ideal gas laws, kinetic theory, heat engines and refrigerators, thermodynamic potentials, phase transitions, dilute solutions, chemical equilibrium, and basic statistical distributions.",(PHYSICS 7E or PHYSICS 3C) and MATH 2D,Physics Majors only.,,,,,,,
PHYSICS,61A,Modern Physics for Majors,4,,Wave-particle duality; Schrodinger equation; angular momentum.,(PHYSICS 7E or PHYSICS 3C) and MATH 2D,Physics Majors only.,,PHYSICS 51A.,,,,,
PHYSICS,61B,Modern Physics for Majors,4,,Atomic transitions; molecules; solids; nuclei; elementary particles; cosmological models.,PHYSICS 61A or PHYSICS 51A,Physics Majors only.,,PHYSICS 51B.,,,,,
PHYSICS,61C,Introduction to Astrophysics,4,,"Introduction to fundamental topics in astrophysics, including stellar structure and evolution; stellar remnants; detection and characterization of exoplanets; physics of interstellar gas and star-forming regions.",PHYSICS 61A or PHYSICS 51A,,,,,,,,
PHYSICS,H80,Impact of World War I on Science,4,II,Introduction to science in 1914 and WWI. Participants in groups of two or three will pick a preferred science; find out what happened to it during and after the war; write reports and present what they learned.,,Campuswide Honors Collegium students only.,,,,,,,
PHYSICS,H90,The Idiom and Practice of Science,4,"II, Va","A series of fundamental and applied scientific problems of social relevance. Possible topics include Newton's Law, calculus, earthquake physics, and radiation.",,Campuswide Honors Collegium students only.,,,,,,,
PHYSICS,99,Current Topics in Physics,2,,Designed to introduce undergraduate students to current topics in physics. Focus is discussion of selected readings on current research issues.,,,,,,,Unlimited as topics vary.,,
PHYSICS,100,Computational Methods,4,,"Mathematical and numerical analysis using Mathematica and C programming, as applied to problems in physical science.",,,,PHYSICS 50.,PHYSICS 229A.,,,,
PHYSICS,106W,"Advanced Data Acquisition, Analysis, and Scientific Writing",4,Ib,"Introduces modern practical laboratory techniques for developing data interface devices, acquiring and analyzing data, and writing up results in manuscript format. Experiments include interfacing with instruments through software and hardware development, PID controller, Fourier analysis, and lock-in amplifier.",PHYSICS 52B and PHYSICS 194,,,,PHYSICS 206 and CHEM 206.,,,,
PHYSICS,111A,Classical Mechanics,4,,"One-dimensional motion and oscillations; three-dimensional motion, non-inertial coordinates, conservation laws, and Lagrangian and Hamiltonian dynamics; rigid body motion and relativity.",(PHYSICS 7E or PHYSICS 3C),,,,,,,PHYSICS 50,
PHYSICS,111B,Classical Mechanics,4,,"One-dimensional motion and oscillations; three-dimensional motion, non-inertial coordinates, conservation laws, and Lagrangian and Hamiltonian dynamics; rigid body motion and relativity.",PHYSICS 111A,,,,,,,,
PHYSICS,112A,Electromagnetic Theory,4,,"Electric, magnetic, and gravitational fields and potentials; electrodynamics; mechanical and electromagnetic waves and radiation.",(PHYSICS 7D or PHYSICS 3B) and PHYSICS 50,,,,,,,,
PHYSICS,112B,Electromagnetic Theory,4,,"Electric, magnetic, and gravitational fields and potentials; electrodynamics; mechanical and electromagnetic waves and radiation.",PHYSICS 7E and PHYSICS 112A,,,,,,,,
PHYSICS,113A,Quantum Physics,4,,"Inadequacy of classical physics; time independent and time dependent Schrodinger equation; systems in one, two, and three dimensions; matrices; Hermitian operators; symmetries; angular momentum; perturbation theory; scattering theory; applications to atomic structure; emphasis on phenomenology.",(PHYSICS 51A or PHYSICS 61A) and PHYSICS 50,,,,,,,,
PHYSICS,113B,Quantum Physics,4,,"Inadequacy of classical physics; time independent and time dependent Schrodinger equation; systems in one, two, and three dimensions; matrices; Hermitian operators; symmetries; angular momentum; perturbation theory; scattering theory; applications to atomic structure; emphasis on phenomenology.",PHYSICS 111B and PHYSICS 112B and PHYSICS 113A,,,,,,,,
PHYSICS,113C,Quantum Physics,4,,"Inadequacy of classical physics; time independent and time dependent Schrodinger equation; systems in one, two, and three dimensions; matrices; Hermitian operators; symmetries; angular momentum; perturbation theory; scattering theory; applications to atomic structure; emphasis on phenomenology.",PHYSICS 111B and PHYSICS 112B and PHYSICS 113B,,,,,,,,
PHYSICS,115A,Statistical Physics,4,,"Microscopic theory of temperature, heat, and entropy; kinetic theory; multicomponent systems; quantum statistics.",PHYSICS 50 and (PHYSICS 60 or CHEM 1C or ENGRMAE 91),,,,,,,,
PHYSICS,116,Relativity and Black Holes,4,,"Introduces students to both special and general relativity; includes the formalism of four-vectors, equivalence principle, curved space-time, and modern issues with black holes.",PHYSICS 50 and PHYSICS 111A,,,,,,,,
PHYSICS,120,Electronics for Scientists,4,,"Applications of modern semiconductor devices to physical instrumentation. Characteristics of semiconductor devices, integrated circuits, analog and digital circuits. Materials fee.",PHYSICS 52B,,,,PHYSICS 220.,,,,
PHYSICS,121W,Advanced Laboratory,4,Ib,"Experiments in atomic, condensed matter, nuclear, particle, and plasma physics. Introduction to instrumentation and a first experience in the research laboratory.",(PHYSICS 51B or PHYSICS 61B or PHYSICS 61C) and (PHYSICS 52C or PHYSICS 193) and (PHYSICS 194 or EDUC 143BW),Physics Majors only.,,,,,May be taken for credit 3 times.,,
PHYSICS,125A,Mathematical Physics,4,,Complex variables; Legendre and Bessel functions; complete sets of orthogonal functions; partial differential equations; integral equations; calculus of variations; coordinate transformations; special functions and series.,PHYSICS 50 and MATH 3D,,,,,,,,
PHYSICS,125B,Mathematical Physics,4,,Complex variables; Legendre and Bessel functions; complete sets of orthogonal functions; partial differential equations; integral equations; calculus of variations; coordinate transformations; special functions and series.,PHYSICS 125A and PHYSICS 113A,,,,,,,,
PHYSICS,133,Introduction to Condensed Matter Physics,4,,Phenomena of solids and their interpretation in terms of quantum theory.,PHYSICS 113B and PHYSICS 115A,,,,,,,,
PHYSICS,134A,Physical and Geometrical Optics,4,,"Focuses on the practical aspects of optics and optical engineering, starting at the fundamentals. Topics include geometrical optics, ray tracing, polarization optics, interferometers, and diffractive optics.",PHYSICS 112A,,,,CBEMS 242A and CHEM 242A.,,,PHYSICS 112B,
PHYSICS,135,Plasma Physics,4,,"Basic concepts, orbits, kinetic and fluid equations, Coulomb collisions, fluctuations, scattering, radiation.",PHYSICS 112B,,,,PHYSICS 239A.,,,,
PHYSICS,136,Introduction to Particle Physics,4,,Experimental techniques and theoretical concepts of high-energy phenomena: accelerators and detectors; classification of particles and interactions; particle properties; symmetries and mass multiplets; production and decay mechanisms.,PHYSICS 113B,,,,,,,,
PHYSICS,137,Introduction to Cosmology,4,,"Solution of the differential equations governing the expansion of the Universe. Observational determinations of the parameters governing the expansion. Big Bang inflation, primordial nucleosynthesis, and cosmic microwave background. Dark matter, dark energy, and large-scale structure of the Universe.",,,,,,,,,PHYSICS 111A
PHYSICS,138,Astrophysics of Galaxies,4,,"Introduction to the solar neighborhood, Milky Way, and other galaxies. Interstellar medium. Star formation. Stellar populations. Evolution of spiral, elliptical, and irregular galaxies. Supermassive black holes, quasars, and active galaxies. Galaxies as probes of the expansion rate of the Universe.",PHYSICS 111A and PHYSICS 61C,,,,,,,,
PHYSICS,139,Observational Astrophysics,4,,"Telescopes and astronomical observations, imaging with CCD detectors and image processing techniques. Photometry and spectroscopy of stars, galaxies, and quasars. Advanced imaging techniques such as deconvolution, adaptive optics, and interferometry.",PHYSICS 52A and PHYSICS 52B and PHYSICS 52C and PHYSICS 53,,,,,,,PHYSICS 194,
PHYSICS,144,Stellar Astrophysics,4,,"Stars: their structure and evolution; physical state of the interior; the Hertzprung- Russell diagram, stellar classification, and physical principles responsible for the classification; star formation; nuclear burning; giant and dwarf stars; neutron stars and black holes.",(PHYSICS 51A or PHYSICS 61A) and PHYSICS 111A and PHYSICS 112A,,,,,,,,
PHYSICS,145,High-Energy Astrophysics,4,,"Production of radiation by high-energy particles, white dwarfs, neutron stars, and black holes. Evolution of galactic nuclei, radio galaxies, quasars, and pulsars.  Cosmic rays and the cosmic background radiation.",(PHYSICS 51A or PHYSICS 61A) and PHYSICS 111A and PHYSICS 112A,,,,,,,,
PHYSICS,146A,Biophysics of Molecules and Molecular Machines,4,,"Physical concepts and experimental and computational techniques used to study the structure and function of biological molecules and molecular machines with examples from enzyme action, protein folding, molecular motors, photobiology, chemotaxis, and vision.",PHYSICS 115A,,,,PHYSICS 230A.,,,,
PHYSICS,146B,Biophysics of Molecules and Molecular Machines,4,,"Physical concepts and experimental and computational techniques used to study the structure and function of biological molecules and molecular machines with examples from enzyme action, protein folding, molecular motors, photobiology, chemotaxis, and vision.",PHYSICS 115A,,,,PHYSICS 230B.,,,,
PHYSICS,147B,"Techniques in Medical Imaging I: X-ray, Nuclear, and NMR Imaging",4,,"Ionizing radiation, planar and tomographic radiographic and nuclear imaging, magnetism, NMR, MRI imaging.",PHYSICS 147A,,,,PHYSICS 233B and EECS 202B.,,,,
PHYSICS,147C,"Techniques in Medical Imaging II: Ultrasound, Electrophysiological, Optical",4,,"Sound and ultrasound, ultrasonic imaging, physiological electromagnetism, EEG, MEG, ECG, MCG, optical properties of tissues, fluorescence and bioluminescence, MR impedance imaging, MR spectroscopy, electron spin resonance and ESR imaging.",PHYSICS 147B,,,,PHYSICS 233C and EECS 202C.,,,,
PHYSICS,150,Special Topics in Physics and Astronomy,4,,"Current topics in physics.  Includes topics from nano-science, biological sciences, astrophysics, and the common use of estimation across subdisciplines within physics.",,,,,,,Unlimited as topics vary.,,
PHYSICS,191,Field Experience in Physics Education,1-4,,Students develop and perform physics assemblies at neighboring public schools.,PHYSICS 7C and PHYSICS 7D and PHYSICS 7E,,,,,Pass/no pass only.,May be taken for credit for 8 units.,,
PHYSICS,192,Tutoring in Physics,1-2,,Formalizes the already existing free tutoring for the lower-division physics courses that is provided by the Society of Physics Students (SPS). Includes instructions on tutoring techniques.,PHYSICS 7E,Society of Physics Students (SPS) tutoring program students only.,,,,Pass/no pass only.,May be taken for credit for 12 units.,,
PHYSICS,193,Research Methods,4,,"Explores tools of inquiry for developing and implementing science research projects.  Students undertake independent projects requiring data collection, analysis, and modeling, and the organization and presentation of results.  Additional topics include ethical issues and role of scientific literature.",BIO SCI 14 or PHY SCI 5,,"BIO SCI 108, CHEM 193.",,,,,,
PHYSICS,194,Research Communication for Physics Majors,2,,"Students learn the fundamentals of communicating about research. Topics include preparing abstracts, proposals, and literature reviews. Provides preparation for presentation of independent research projects in PHYSICS 121 and PHYSICS 196.",PHYSICS 61A. Satisfactory completion of the Lower-Division Writing requirement.,Physics Majors only.,,,,,,,
PHYSICS,195,Undergraduate Research,4,,Independent research under the guidance of a Physics faculty member.,,Juniors only. Physics Majors only.,,,,Pass/no pass only.,May be repeated for credit unlimited times.,,
PHYSICS,196A,Thesis in Physics I,2,,"Independent research for seniors conducted under the guidance of a faculty member. Students' research results are discussed in oral presentations, and a written proposal, progress report, and thesis are submitted.",,Physics Majors only.,,PHYSICS H196A.,,,,PHYSICS 194,
PHYSICS,196B,Thesis in Physics II,4,,"Independent research for seniors conducted under the guidance of a faculty member. Students' research results are discussed in oral presentations, and a written proposal, progress report, and thesis are submitted.",PHYSICS 196A,Physics Majors only.,,PHYSICS H196B.,,,,,
PHYSICS,196C,Thesis in Physics III,4,,"Independent research for seniors conducted under the guidance of a faculty member. Students' research results are discussed in oral presentations, and a written proposal, progress report, and thesis are submitted.",PHYSICS 196B,Physics Majors only.,,PHYSICS H196C.,,,,,
PHYSICS,H196A,Honors Thesis in Physics I,2,,"Independent research for seniors conducted under the guidance of a faculty member. Students' research results are discussed in oral presentations, and a written proposal, progress report, and thesis are submitted.",,Physics Majors only. Campuswide Honors Collegium students only. Honors Program in Physics students only.,,PHYSICS 196A.,,,,PHYSICS 194,
PHYSICS,H196B,Honors Thesis in Physics II,4,,"Independent research for seniors conducted under the guidance of a faculty member. Students' research results are discussed in oral presentations, and a written proposal, progress report, and thesis are submitted.",PHYSICS H196A,Physics Majors only. Campuswide Honors Collegium students only. Honors Program in Physics students only.,,PHYSICS 196B.,,,,,
PHYSICS,H196C,Honors Thesis in Physics III,4,,"Independent research for seniors conducted under the guidance of a faculty member. Students' research results are discussed in oral presentations, and a written proposal, progress report, and thesis are submitted.",PHYSICS H196B,Physics Majors only. Campuswide Honors Collegium students only. Honors Program in Physics students only.,,PHYSICS 196C.,,,,,
PHYSICS,199,Readings on Special Topics,1-4,,Readings in selected areas of Physics. Topics addressed vary each quarter.,,,,,,Pass/no pass only.,May be repeated for credit unlimited times.,,
PHYSICS,206,Advanced Data Acquisition and Analysis,4-6,,"Introduces students to a variety of practical laboratory techniques, including lock-in, boxcar, coincidence counting, noise filtering, PID control, properties of common transducers, computer interfacing to instruments, vacuum technology, laboratory safety, basic mechanical design, and shop skills. Materials fee.",,,CHEM 206.,,PHYSICS 106.,,,,
PHYSICS,207,Applied Physical Chemistry,4,,"Introduction to fundamental concepts in molecular structure and reactivity: theory of bonding, valence and molecular orbitals; structure and reactivity in inorganic chemistry; elements in molecular group theory; nomenclature in organic chemistry; and survey of macromolecules.",,,CHEM 207.,,,,,,
PHYSICS,208,Math Methods,4,,"Applications of mathematics to physical and chemical problems. Calculus of special functions, complex variables and vectors; linear vector spaces and eigenvalue problems. Differential equations.",,,CHEM 208.,,,,,,
PHYSICS,211,Classical Mechanics,4,,"Variational principles, Lagrange's equations; applications to two body problems, small oscillation theory, and other phenomena. Hamilton's equations. Hamilton-Jacobi theory. Canonical transformations.",,Graduate students only.,,,,,,,
PHYSICS,212A,Mathematical Physics,4,,Complex variables and integration; ordinary and partial differential equations; the eigenvalue problem.,,Graduate students only.,,,,,,,
PHYSICS,213A,Electromagnetic Theory,4,,Electrostatics; magnetostatics; relativity; classical electron theory; fields in vacuum and matter; retardation; radiation and absorption; dispersion; propagation of light; diffraction; geometric optics; theories of the electric and magnetic properties of materials; scattering.,,,,,,,,,
PHYSICS,213B,Electromagnetic Theory,4,,Electrostatics; magnetostatics; relativity; classical electron theory; fields in vacuum and matter; retardation; radiation and absorption; dispersion; propagation of light; diffraction; geometric optics; theories of the electric and magnetic properties of materials; scattering.,PHYSICS 213A,,,,,,,,
PHYSICS,214A,Statistical Physics,4,,"Maxwell-Boltzmann, Bose-Einstein, Fermi-Dirac statistics; ideal and imperfect gases; thermodynamic properties of solids; transport theory.",,Graduate students only.,,,,,,,
PHYSICS,214C,Many Body Theory,4,,"Application of field theory methods, perturbative and non-perturbative, to many particle systems; second quantization, Feynman diagrams, linear response theory, and functional integral methods applied to the ground state and at finite temperature.",PHYSICS 214A and PHYSICS 215A and PHYSICS 215B,Graduate students only.,,,,,,,
PHYSICS,215A,Quantum Mechanics,4,,Foundations; Dirac notation; basic operators and their eigenstates; perturbation theory; spin.,,Graduate students only.,,,,,,,
PHYSICS,215B,Quantum Mechanics,4,,"Atomic physics; scattering theory, formal collision theory; semi-classical radiation theory; many body systems.",PHYSICS 215A,Graduate students only.,,,,,,,
PHYSICS,220,Electronics for Scientists,4,,"Applications of modern semiconductor devices to physical instrumentation. Characteristics of semiconductor devices, integrated circuits, analog and digital circuits.",,Graduate students only.,,,PHYSICS 120.,,,,
PHYSICS,222,Continuum Mechanics,4,,"Introduction to the continuum limit and stress and strain tensors. Hydrodynamics of perfect fluids; two-dimensional problems, motion of incompressible viscous fluids, Navier Stokes equations. Basic elasticity theory. Description of viscoelastic materials. Introduction to nonlinear behavior instabilities.",,,,,,,,,
PHYSICS,223,Numerical Methods,4,,"Introduction to theory and practice of modern numerical methods. Techniques are drawn from topics such as solution of differential equations, Monte Carlo methods, Fast Fourier transforms, and evaluation of special functions.",,,,,,,,,
PHYSICS,228,Electromagnetism,4,,"Maxwell's equations, electrodynamics, electromagnetic waves and radiation, wave propagation in media, interference and quantum optics, coherent and incoherent radiation, with practical applications in interferometry, lasers, waveguides, and optical instrumentation.",,,CHEM 228.,,,,,,
PHYSICS,229A,Computational Methods,4,,"Mathematical and numerical analysis using Mathematica and C programming, as applied to problems in physical science.",,,CHEM 229A.,,PHYSICS 100.,,,,
PHYSICS,230A,Biophysics of Molecules and Molecular Machines,4,,"Physical concepts and experimental and computational techniques used to study the structure and function of biological molecules and molecular machines with examples from enzyme action, protein folding, molecular motors, photobiology, chemotaxis, and vision.",,,,,PHYSICS 146A.,,,,
PHYSICS,230B,Biophysics of Molecules and Molecular Machines,4,,"Physical concepts and experimental and computational techniques used to study the structure and function of biological molecules and molecular machines with examples from enzyme action, protein folding, molecular motors, photobiology, chemotaxis, and vision.",,,,,PHYSICS 146B.,,,,
PHYSICS,233A,Principles of Imaging,4,,"Linear systems, probability and random processes, image processing, projecting imaging, tomographic imaging.",,Graduate students only.,EECS 202A.,,PHYSICS 147A.,,,,
PHYSICS,233B,"Techniques in Medical Imaging I: X-ray, Nuclear, and NMR Imaging",4,,"Ionizing radiation, planar and tomographic radiographic and nuclear imaging, magnetism, NMR, MRI imaging.",EECS 202A,Graduate students only.,EECS 202B.,,PHYSICS 147B.,,,,
PHYSICS,233C,"Techniques in Medical Imaging II: Ultrasound, Electrophysiological, Optical",4,,"Sound and ultrasound, ultrasonic imaging, physiological electromagnetism, EEG, MEG, ECG, MCG, optical properties of tissues, fluorescence and bioluminescence, MR impedance imaging, MR spectroscopy, electron spin resonance and ESR imaging.",EECS 202B,Graduate students only.,EECS 202C.,,PHYSICS 147C.,,,,
PHYSICS,234A,Elementary Particle Physics,4,,"Overview of Standard Model theory and phenomenology. Electromagnetic, strong and weak forces, quark model, interactions with matter, particle detectors and accelerators.",PHYSICS 215B,,,,,,,,
PHYSICS,234B,Advanced Elementary Particle Physics,4,,"SU(3)xSU(2)xU(1) model of strong, weak, and electromagnetic interactions. K-meson system and CP violation, neutrino masses and mixing, grand-unified theories, supersymmetry, introduction to cosmology and its connection to particle physics.",PHYSICS 234A and PHYSICS 235A,,,,,,,,
PHYSICS,234C,Advanced Elementary Particle Physics,4,,"SU(3)xSU(2)xU(1) model of strong, weak, and electromagnetic interactions. K-meson system and CP violation, neutrino masses and mixing, grand-unified theories, supersymmetry, introduction to cosmology and its connection to particle physics.",PHYSICS 234A and PHYSICS 235A,,,,,,,,
PHYSICS,235A,Quantum Field Theory,4,,"Canonical quantization, scalar field theory, Feynman diagrams, tree-level quantum electrodynamics.",PHYSICS 215B,Graduate students only.,,,,,,,
PHYSICS,235B,Advanced Quantum Field Theory,4,,"Pathintegral techniques, loop diagrams, regularization and renormalization, anomalies.",PHYSICS 235A,Graduate students only.,,,,,,,
PHYSICS,238A,Condensed Matter Physics,4,,"Bonding in solids; crystal symmetry and group theory, elastic properties of crystals; lattice vibrations, interaction of radiation with matter; cohesion of solids; the electron gas; electron energy bands in solids; ferromagnetism; transport theory; semiconductors and superconductors; many-body perturbation theory.",PHYSICS 133 and (PHYSICS 214A or CHEM 232A) and (PHYSICS 215B or CHEM 231B),,,,,,,,
PHYSICS,238B,Condensed Matter Physics,4,,"Bonding in solids; crystal symmetry and group theory, elastic properties of crystals; lattice vibrations, interaction of radiation with matter; cohesion of solids; the electron gas; electron energy bands in solids; ferromagnetism; transport theory; semiconductors and superconductors; many-body perturbation theory.",PHYSICS 238A,,,,,,,,
PHYSICS,238C,Condensed Matter Physics,4,,"Bonding in solids; crystal symmetry and group theory, elastic properties of crystals; lattice vibrations, interaction of radiation with matter; cohesion of solids; the electron gas; electron energy bands in solids; ferromagnetism; transport theory; semiconductors and superconductors; many-body perturbation theory.",PHYSICS 238B,,,,,,,,
PHYSICS,239A,Plasma Physics,4,,"Basic concepts, orbits, kinetic and fluid equations, Coulomb collisions, fluctuations, scattering, radiation.",,Graduate students only.,,,PHYSICS 135.,,,,
PHYSICS,239B,Plasma Physics,4,,"Magnetic confinement, MHD equilibrium and stability, collisional transport.",PHYSICS 239A,Graduate students only.,,,,,,,
PHYSICS,239C,Plasma Physics,4,,"Linear waves and instabilities, uniform un-magnetized and magnetized plasmas, non-uniform plasmas.",PHYSICS 239B,Graduate students only.,,,,,,,
PHYSICS,240A,Galactic Astrophysics,4,,"The morphology, kinematics, and evolution of our Milky Way and other galaxies.  Topics include stellar formation and stellar evolution, end states of stars (supernovae, neutron stars), the distribution of stars, interstellar gas and mass in galaxies. The Local Group.",,,,,,,,,
PHYSICS,240B,Cosmology,4,,"An introduction to modern cosmology set within the context of general relativity.  Topics include the expansion history of the Universe, inflation, the cosmic microwave background, density fluctuations, structure formation, dark matter, dark energy, and gravitational lensing.",,,,,,,,,
PHYSICS,240C,Radiative Processes in Astrophysics,4,,"Exploration of radiation mechanisms (electron scattering, synchrotron emission, collisional excitation, and more) and radiative transfer through matter including absorption and emission. Includes such observational astrophysics topics as spectroscopic study of atoms and nuclei, X-rays, and cosmic rays.",,,,,,,,,
