department,number,title,unit,ge,description,prerequisite,restriction,same as,overlaps with,concurrent with,grading option,repeatability,corequisite,prerequisite or corequisite
SOCIOL,145,Occupations and Professions,4,,What makes some jobs satisfying and others boring? How does technology influence the workplace? What changes are coming in the U.S. job market? Sociology and psychology of occupations. Students interview workers and study aspects of their occupations.,,Upper-division students only. Sociology Majors have first consideration for enrollment.,,,,,,,
SOCIOL,145W,Occupations and Professions,4,Ib,What makes some jobs satisfying and others boring?  How does technology influence the workplace?  What changes are coming in the U.S. job market?  Sociology and psychology of occupations. Students interview workers and study aspects of their occupations.,Satisfactory completion of the Lower-Division Writing requirement.,Upper-division students only. Sociology Majors have first consideration for enrollment.,,,,,,,
SOCIOL,149,Special Topics: Structures,4,,Studies in selected areas of structures. Topics addressed vary each quarter.,Prerequisites vary.,Sociology Majors have first consideration for enrollment.,,,,,Unlimited as topics vary.,,
SOCIOL,150,Sociological Lens on Religion,4,,"Examines the effects of religious beliefs, belonging, and institutions on social dynamics, including class, gender, and racial stratification, politics, and social movements. Additional topics: the sociological significance of conversion, commitment, and secularization/sacralization.",,Sociology Majors have first consideration for enrollment.,,,,,,,
SOCIOL,151,Social Inequalities and Health,4,,"Introduces ways in which social inequalities produce health disparities. Begins with general perspectives on social causation of health, and then considers how particular individual attributes (e.g., gender, SES, race/ethnicity, nativity) and social contexts (e.g., neighborhoods) can get ""under the skin."".",,,,,,,,,
SOCIOL,154,Medical Sociology,4,,Current problems in U.S. health-care system and proposals for reform. Examines  financial barriers to access; problem of patient dumping; underinsurance; prenatal and perinatal care; child services; preventative care and needs of the elderly; minorities; low-income people; undocumented.,,Upper-division students only. Sociology Majors have first consideration for enrollment.,PUBHLTH 135.,,,,,,
SOCIOL,154W,Medical Sociology,4,Ib,Current problems in U.S. health-care system and proposals for reform. Examines  financial barriers to access; problem of patient dumping; underinsurance; prenatal and perinatal care; child services; preventative care and needs of the elderly; minorities; low-income people; undocumented.,Satisfactory completion of the Lower-Division Writing requirement.,Upper-division students only. Sociology Majors have first consideration for enrollment.,,,,,,,
SOCIOL,155B,Baseball and Society,4,,"An examination of baseball's role in American social life over the last 150 years. Issues of fraternal organizations, national development, capitalism, rationalization, race and ethnicity, gender, economic organization, labor relations, and politics are discussed.",,Sociology Majors have first consideration for enrollment.,,,,,,,
SOCIOL,155BW,Baseball and Society,4,Ib,"An examination of baseball's role in American social life over the last 150 years. Issues of fraternal organizations, national development, capitalism, rationalization, race and ethnicity, gender, economic organization, labor relations, and politics are discussed.",Satisfactory completion of the Lower-Division Writing requirement.,Sociology Majors have first consideration for enrollment.,,,,,,,
SOCIOL,156,Deviance,4,,"Perspectives on deviance and criminality in behavior, institution, community, and myth. The suitability of contemporary theories of deviant behavior.",,"Criminology, Law and Society Majors have first consideration for enrollment. Social Ecology Majors have first consideration for enrollment. Sociology Majors have first consideration for enrollment. Psychology Majors have first consideration for enrollment.","CRM/LAW C107, PSYCH 177D.",,,,,,
SOCIOL,157A,Sociology of Education,4,,"Focuses on education's role in creating and redressing inequality, and in shaping how we understand our place in society. Education from cross-national and historical perspectives, and education as a vehicle for examining and solving social problems.  Course may be offered online.",,,,,,,,,
SOCIOL,157AW,Sociology of Education,4,Ib,"Focuses on education's role in creating and redressing inequality, and in shaping how we understand our place in society. Education from cross-national and historical perspectives, and education as a vehicle for examining and solving social problems.",,,,SOCIOL 157A.,,,,,
SOCIOL,157C,Comparing European and US Societies,4,,"Society, culture, institutions of U.S. and European countries. Fertility to football, guns to government, work to welfare, health to housework. Cross-national approaches for understanding the world and thinking critically about taken-for-granted practices. Policies the U.S. might borrow for social issues.",,,INTL ST 157C.,,,,,,
SOCIOL,158C,"Money, Work, and Social Life",4,,"Sociological perspective on issues related to money and work. Consumption practices and lifestyles, jobs and organizations, issues of money in intimate relations, marriage, and households, illegal work, discrimination, economic globalization are discussed.",,Sociology Majors have first consideration for enrollment.,,,,,,,
SOCIOL,158CW,"Money, Work, and Social Life",4,Ib,"Sociological perspective on issues related to money and work. Consumption practices and lifestyles, jobs and organizations, issues of money in intimate relations, marriage, and households, illegal work, discrimination, economic globalization are discussed.",Satisfactory completion of the Lower-Division Writing requirement.,Sociology Majors have first consideration for enrollment.,,,,,,,
SOCIOL,159,Special Topics: Social Institutions and Culture,4,,Studies in selected areas of social institutions and culture. Topics addressed vary each quarter.,Prerequisites vary.,Sociology Majors have first consideration for enrollment.,,,,,Unlimited as topics vary.,,
SOCIOL,161,Sociology of Sex and Gender,4,,"Explores complex processes contributing to social construction of gender and sexuality in the U.S. with focus on intersection of gender, race, ethnicity, sexuality, and class; evaluates how men and women are differentially constituted in family, education, work, politics, media, language.",,,,,,,,,
SOCIOL,161W,Sociology of Sex and Gender,4,Ib,"Explores complex processes contributing to social construction of gender and sexuality in the U.S. with focus on intersection of gender, race, ethnicity, sexuality, and class; evaluates how men and women are differentially constituted in family, education, work, politics, media, language.",Satisfactory completion of the Lower-Division Writing requirement.,,,,,,,,
SOCIOL,164,Sociology of Aging,4,,"Introduction to sociology of age, aging, and the aged. Problems posed by aging population. Life course transitions and how social organizations influence the life course. Addresses work, health, and family in later life.",,Upper-division students only. Sociology Majors have first consideration for enrollment.,,SOCIOL 164W.,,,,,
SOCIOL,164W,Sociology of Aging,4,Ib,"Introduction to sociology of age, aging, and the aged. Problems posed by aging population. Life course transitions. How social organizations influence the life course. Work, health, family in later life.",Satisfactory completion of the Lower-Division Writing requirement.,Upper-division students only. Sociology Majors have first consideration for enrollment.,,,,,,,
SOCIOL,166,Immigration and Inequality,4,,"Explores immigration, ethnicity, and inequality as interconnected social forces. International migration, propelled by global inequalities, plays a central role in the formation of multinational societies, shapes inter-group relations and patterns of ethnic inequality, and transforms the immigrants themselves.",,,SOC SCI 168B.,,,,,,
SOCIOL,167A,Racial and Ethnic Relations in the United States,4,,"Examines central questions and issues in the field of race and ethnicity; the emergence, maintenance, and consequences of the ethnic and racial stratification system in the United States; the future of racial and ethnic relations; and relevant public policy issues.",,Chicano/Latino Studies Majors have first consideration for enrollment. Sociology Majors have first consideration for enrollment.,CHC/LAT 148.,,,,,,
SOCIOL,167AW,Racial and Ethnic Relations in the United States,4,Ib,"Examines central questions and issues in the field of race and ethnicity; the emergence, maintenance, and consequences of the ethnic and racial stratification system in the United States; the future of racial and ethnic relations; and relevant public policy issues.",Satisfactory completion of the Lower-Division Writing requirement.,Chicano/Latino Studies Majors have first consideration for enrollment. Sociology Majors have first consideration for enrollment.,CHC/LAT 148W.,,,,,,
SOCIOL,169,"Special Topics in Age, Gender, Race, and Ethnicity",4,,"Studies in selected areas of age, gender, race, and ethnicity. Topics addressed vary each quarter.",Prerequisites vary.,Sociology Majors have first consideration for enrollment.,,,,,Unlimited as topics vary.,,
SOCIOL,170A,Vietnam War,4,,Examines social structures and social changes in Vietnamese and U.S. societies through the study of the Vietnam War.,,,INTL ST 143A.,,,,,,
SOCIOL,170B,U.S,4.0,,"Analyzes the United States war on terrorism by focusing on terrorism, the U.S. wars in Afghanistan and Iraq, and changes in police powers through the Patriot Act, as well as the political leadership which directs the war.",,,INTL ST 175A.,,,,,,
SOCIOL,171,Environment and Society,4,,"Examines society's changing relationship to the natural world. Delineates different models of ""nature"" and then explores their institutional roots, the social responses they have generated, and their implications for social inequality.",,Sociology Majors have first consideration for enrollment.,,,,,,,
SOCIOL,172,Revolution and Social Transformation in China,4,,Introduces the major political events in Mao's communist revolution and the social transformations afterward. Helps students understand the historic and political landscape from which China is now departing.,,Sociology Majors have first consideration for enrollment.,,,,,,,
SOCIOL,173,Social Inequality,4,,"Sources, functions, and dynamics of the unequal distribution of wealth, prestige, knowledge, and power in American and other societies.",,Sociology Majors have first consideration for enrollment.,,SOCIOL 173W.,,,,,
SOCIOL,173W,Social Inequality,4,Ib,"Sources, functions, and dynamics of the unequal distribution of wealth, prestige, knowledge, and power in American and other societies.",Satisfactory completion of the Lower-Division Writing requirement.,Upper-division students only.,,SOCIOL 173.,,,,,
SOCIOL,174,"Protests, Movements, and Revolutions",4,,"A survey of models of collective action drawn from sociology, economics, psychology, and political science. Focus on areas such as social movements, strikes, crowd psychology, cults, fads, fashions, public opinion, and symbolic and mythical elements in collective culture.",SOCIOL 1 or POL SCI 11A or ECON 1,Political Science Majors have first consideration for enrollment. Sociology Majors have first consideration for enrollment.,POL SCI 156D.,,,,,,
SOCIOL,175B,China in the Global Age,4,,"Chinese society from 1949 to present. Social change in the context of political control and ideological considerations. Focus on the power structure, political decision processes, and ideological legitimation, and interplay with the Chinese community and its culture.",,,INTL ST 158D.,,,,,,
SOCIOL,176,International Divided Cities,4,,"Investigates urban divisions in international cities where deep-seated nationalistic ethnic differences create pressures for intergroup conflicts, autonomy, or territorial separation, and can incite violence. Urban political polarization as it is manifest in the urban setting.",,,"POL SCI 157B, UPPP 178.",,,,,,
SOCIOL,177,Immigration and Social Policy,4,,"Explains how people decide to migrate and how they are incorporated into a host society (both historically and currently), examines the effects of immigration on the U.S., analyzes how the framing of immigration shapes the discourse about the issue.",,Sociology Majors have first consideration for enrollment.,,,,,,,
SOCIOL,177C,Undocumented Immigrant Experiences,4,III and VII,"Examines the experiences of undocumented immigrants and the policies that structure their educational, economic, social, and political participation.",,,"ASIANAM 130, CRM/LAW C187, CHC/LAT 164A.",,,,,,
SOCIOL,177W,Immigration and Social Policy,4,Ib,"Explains how people decide to migrate and how they are incorporated into a host society (both historically and currently), examines the effects of immigration on the U.S., analyzes how the framing of immigration shapes the discourse about the issue.",Satisfactory completion of the Lower-Division Writing requirement.,Sociology Majors have first consideration for enrollment.,,,,,,,
SOCIOL,179,Special Topics: Societies and Social Inequality,4,,Studies in selected areas of societies and social inequality. Topics addressed vary each quarter.,Prerequisites vary.,Sociology Majors have first consideration for enrollment.,,,,,Unlimited as topics vary.,,
SOCIOL,180A,Sociology Majors Seminar,4,,Students learn sociology by doing it. A modest-sized research project is planned and implemented by each student.,SOCIOL 110,Sociology Majors only.,,,,,,,
SOCIOL,180AW,Sociology Majors Seminar,4,Ib,Students learn sociology by doing it. A modest-sized research project is planned and implemented by each student.,SOCIOL 110. Satisfactory completion of the Lower-Division Writing requirement.,Sociology Majors only.,,,,,,,
SOCIOL,188BW,Honors Research and Thesis,4,Ib,Focuses on the design and implementation of individual research projects undertaken by senior Sociology majors. Writing projects consist of a proposal and paper on some empirical research.,SOCIOL H188A. Satisfactory completion of the Lower-Division Writing requirement.,Sociology Honors students only.,,,,,,,
SOCIOL,H188A,Honors Research and Thesis,4,,Focuses on the design and implementation of individual research projects undertaken by senior Sociology majors. Writing projects consist of a proposal and paper on some empirical research.,,Sociology Honors students only.,,,,,,,
SOCIOL,189,Special Topics: Honors Sequence,4,,Independent honors research with Social Sciences faculty.,Prerequisites vary.,Sociology Majors have first consideration for enrollment.,,,,,Unlimited as topics vary.,,
SOCIOL,197,Field Study,4,,Field study with Sociology faculty.,,,,,,,May be repeated for credit unlimited times.,,
SOCIOL,198,Directed Group Study,4,,Directed study with Sociology faculty.,,,,,,,May be repeated for credit unlimited times.,,
SOCIOL,199,Independent Study,1-4,,Independent research with Sociology faculty.,,,,,,,May be repeated for credit unlimited times.,,
SOCIOL,202A,Proseminar I in Sociology,1,,"Introduces first-year graduate students in Sociology to the current research interests of Sociology faculty, as well as to other aspects of graduate life at UCI and to the profession of sociology more generally.",,Graduate students only.,,,,,,,
SOCIOL,202B,Proseminar II in Sociology,4,,"Focus is on second-year research projects, design, development, data gathering, analysis, and preparing oral and written presentations of the results. Students learn analytic and writing skills, gain experience with research processes, and become socialized about professional standards, customs, and institutions.",,Graduate students only.,,,,,,,
SOCIOL,210A,Classical Social Theory,4,,"Examines the development of classical sociological theory through the writings of Karl Marx, Emile Durkheim, Max Weber, Georg Simmel, and George Herbert Mead.",,Graduate students only.,,,,,,,
SOCIOL,210B,Contemporary Social Theory,4,,"Familiarizes students with 20th-century developments in social thought that have influenced sociological research, suggesting ""what is living and what is dead"" in the ""classics"" and offering an overview of the main outlines of recent sociological theorizing.",,Graduate students only.,,,,,,,
SOCIOL,211A,Sociology of Gender,4,,"An introduction to the sociology of gender in the U.S. and globally. The social construction of gender and sexuality; theoretical perspectives and feminist frameworks. Theories of economy, patriarchy, and race, and the social positions of women and men.",,Graduate students only.,,,,,,,
SOCIOL,212,Network Theory,4,,"An introduction to theoretical work in the field of social networks. Topics include baseline models, homphily, and propinquity, exchange and power, balance theory, diffusion and social influence, equivalence, and cohesion. Deductive use of theory to make novel predictions is emphasized.",,Graduate students only.,,,,,,,
SOCIOL,219,Special Topics: Theory,2-4,,Studies in selected areas of theory. Topics addressed vary each quarter.,,Graduate students only.,,,,,Unlimited as topics vary.,,
SOCIOL,220A,Research Design,4,,"Data collection, organization, and analysis in ethnographic or quasi-experimental settings, including interviewing, participant observations, behavior observations, and questionnaires. Research design issues include sampling, longitudinal research, and comparative research. Emphasis on the integration of qualitative and quantitative data.",,Graduate students only.,,SOCIOL 265.,,,,,
SOCIOL,221A,Graduate Statistics I,4,,"Statistics with emphasis on applications in sociology and anthropology. Examines exploratory uses of statistical tools in these fields as well as univariate, bivariate, and multivariate applications in the context of the general linear model.",,Graduate students only.,,,,,,,
SOCIOL,221B,Graduate Statistics II,4,,"Statistics with emphasis on applications in sociology and anthropology. Examines exploratory uses of statistical tools in these fields as well as univariate, bivariate, and multivariate applications in the context of the general linear model.",SOCIOL 221A,Graduate students only.,,,,,,,
SOCIOL,221C,Graduate Statistics III,4,,"Statistics with emphasis on applications in sociology and anthropology. Examines exploratory uses of statistical tools in these fields as well as univariate, bivariate, and multivariate applications in the context of the general linear model.",SOCIOL 221A and SOCIOL 221B,Graduate students only.,,,,,,,
SOCIOL,222A,Comparative and Historical Sociological Methods,4,,Topics include the logic of comparative and historical analysis techniques and the examination of exemplar works in representative problem areas.,,Graduate students only.,,,,,,,
SOCIOL,224,Interview Methods,4,,"Hands-on introduction to the use of interviews in social scientific research. Topics include when to use interviews and/or focus groups; how to design an interview-based study, how to conduct interviews, analyze interview data, and write up and publish interview-based results.",,Graduate students only.,,,,,,,
SOCIOL,226A,Methods of Demographic Analysis,4,,"Introduces basic demographic methods used in social science and public health research. Topics include sources and limitations of demographic data; components of population growth; measures of nuptiality, fertility, mortality, and population mobility projection methods; and demographic models.",,Graduate students only.,PUBHLTH 209.,,,,,,
SOCIOL,227A,Seminar Ethnographic & Qualitative Field Methods,4,,"Comprehensive and critical discussion of the traditions of qualitative fieldwork; detailed examination of the collection, coding, analysis, and presentation of ethnographic/qualitative field data; and close mentoring of student projects culminating in an original research paper.",,Graduate students only.,,,,In Progress (Letter Grade with S/U).,,,
SOCIOL,227B,Seminar Ethnographic & Qualitative Field Methods,4,,"Comprehensive and critical discussion of the traditions of qualitative fieldwork; detailed examination of the collection, coding, analysis, and presentation of ethnographic/qualitative field data; and close mentoring of student projects culminating in an original research paper.",SOCIOL 227A,Graduate students only.,,,,,,,
SOCIOL,229,Special Topics: Methods,1-4,,Studies in selected areas of methods. Topics addressed vary each quarter.,,Graduate students only.,,,,,Unlimited as topics vary.,,
SOCIOL,230A,Race and Ethnicity,4,,An examination of central questions and issues in the field of race and ethnicity through a critical analysis and discussion of the principal theoretical perspectives and paradigms that have framed much of the scholarship in the area.,,Graduate students only.,,,,,,,
SOCIOL,232,Inequality,4,,"Theoretical and empirical approaches to the study of social and economic inequality, with special attention to race/ethnicity, class, and gender.",,Graduate students only.,,,,,,,
SOCIOL,234,Ethnic America,4,,"Examines critically the meaning and measurement of ethnicity, race, and nation in sociological theory and research. Theories of ethnicity are explored, along with empirical studies of the construction of ethnic and pan-ethnic identities in historical and contemporary contexts.",,Graduate students only.,CHC/LAT 223.,,,,,,
SOCIOL,235,Poverty and Development,4,,"Examines competing conceptualizations, methods of measurement, and poverty alleviation strategies widely used in developing countries. Focuses on poverty conceptualized as economic deprivation, well-being, vulnerability, and social exclusion.",,Graduate students only.,UPPP 251.,,,,,,
SOCIOL,237,Educational Inequality,4,,"Focuses on macro-level explanations of inequality of schooling, particularly in the U.S. context. Explores traditional models, such as conflict, functionalism, status-attainment, cultural reproduction, and newer synthetic accounts. Emphasis on higher education access and the intersection of education and work.",,Graduate students only.,,,,,,,
SOCIOL,239,Special Topics: Social Inequality,2-4,,Studies in selected areas of social inequality. Topics addressed vary each quarter.,,Graduate students only.,,,,,Unlimited as topics vary.,,
SOCIOL,240A,Social Movements,4,,"A survey of the field of Social Movements, oriented around critical themes in the major theoretical traditions and contemporary exemplars.",,Graduate students only.,,,,,,,
SOCIOL,241A,Political Sociology,4,,"Begins with an examination of the three major orientations to the State (Pluralist, Elitist, and Class). Next considers current topics in political sociology including the Welfare State, the New Deal, political behavior, social movements, participation, and democracy.",,Graduate students only.,,,,,,,
SOCIOL,242,Sociology of Culture,4,,"Major perspectives in the sociology of culture. Topics include the role of cultural dynamics in the reproduction of inequality, collective action, political and organizational decision making, emotional experience, and the social impacts of new technologies.",,,,,,,,,
SOCIOL,249,Special Topics: Political Sociology and Social Movements,2-4,,Studies in selected areas of political sociology and social movements. Topics addressed vary each quarter.,,Graduate students only.,,,,,Unlimited as topics vary.,,
SOCIOL,252A,Global Urbanization,4,,"Examines the spread of cities worldwide in the 20th century. What are the political and economic causes of this process? What are the social-cultural, political, and economic effects? How is contemporary urbanization linked to global restructuring of other kinds.",,Graduate students only.,UPPP 273.,,,,,,
SOCIOL,259,Special Topics: Global Studies and Comparative Development,2-4,,Studies in selected areas of global studies and comparative development. Topics addressed vary each quarter.,,Graduate students only.,,,,,Unlimited as topics vary.,,
SOCIOL,262A,Population,4,,"Introduces the interrelationships between population and social organization. Considers measurement and explanation of historical and contemporary trends in birth rates, death rates, migration, and marriage and divorce. Case material is drawn primarily from the U.S. and other industrialized nations.",,Graduate students only.,,,,,,,
SOCIOL,264,Immigrant America,4,,The study of the causes and consequences of international migration has become one of the most vital fields of sociological theory and research. Examines principal theoretical perspectives and empirical research on contemporary immigration flows and the processes of incorporation.,,Graduate students only.,CHC/LAT 224.,,,,,,
